Latitude (decimal degrees):	36.874
Longitude (decimal degrees):	-2.590
Elevation (m):	638
Radiation database:	PVGIS-SARAH2


Slope: 34 deg. (optimum)
Azimuth: 1 deg. (optimum)
time,G(i),H_sun,T2m,WS10m,Int
20190625:0609,69.52,13.25,20.4,0.62,0.0
20190625:0709,237.29,24.81,21.96,1.24,0.0
20190625:0809,452.26,36.69,22.43,2.21,0.0
20190625:0909,659.2,48.68,23.14,2.28,0.0
20190625:1009,829.15,60.41,23.94,2.55,0.0
20190625:1109,930.49,70.92,24.65,2.97,0.0
20190625:1209,982.57,76.5,25.05,3.17,0.0
20190625:1309,947.57,71.75,25.21,3.03,0.0
20190625:1409,853.62,61.46,25.26,2.69,0.0
20190625:1509,692.41,49.79,25.18,2.28,0.0
20190625:1609,492.34,37.81,25.05,1.93,0.0
20190625:1709,274.13,25.91,24.69,1.66,0.0
20190625:1809,80.41,14.31,24.08,1.52,0.0
20190625:1909,14.96,3.26,22.65,1.59,0.0
20190625:2009,0.0,0.0,22.04,1.72,0.0
20190625:2109,0.0,0.0,21.84,1.66,0.0
20190625:2209,0.0,0.0,21.73,1.1,0.0
20190625:2309,0.0,0.0,21.52,0.69,0.0
20190626:0009,0.0,0.0,21.23,1.79,0.0
20190626:0109,0.0,0.0,20.91,1.86,0.0
20190626:0209,0.0,0.0,20.32,1.31,0.0
20190626:0309,0.0,0.0,19.77,1.24,0.0
20190626:0409,0.0,0.0,20.07,0.76,0.0
20190626:0509,0.0,0.0,20.12,0.48,0.0
20190626:0609,82.71,13.2,19.89,0.62,0.0
20190626:0709,152.54,24.75,21.2,1.52,0.0
20190626:0809,243.08,36.64,21.75,1.86,0.0
20190626:0909,562.56,48.62,22.61,2.21,0.0
20190626:1009,786.65,60.35,23.28,2.48,0.0
20190626:1109,793.15,70.86,23.78,2.55,0.0
20190626:1209,860.93,76.47,24.38,2.48,0.0
20190626:1309,877.25,71.76,25.15,2.55,0.0
20190626:1409,805.85,61.49,25.47,2.48,0.0
20190626:1509,671.11,49.82,25.63,2.55,0.0
20190626:1609,255.2,37.84,25.37,2.62,0.0
20190626:1709,205.15,25.93,24.65,2.41,0.0
20190626:1809,86.25,14.34,23.74,1.52,0.0
20190626:1909,14.96,3.28,22.97,0.76,0.0
20190626:2009,0.0,0.0,23.0,0.9,0.0
20190626:2109,0.0,0.0,23.7,1.59,0.0
20190626:2209,0.0,0.0,23.84,1.66,0.0
20190626:2309,0.0,0.0,23.64,1.79,0.0
20190627:0009,0.0,0.0,23.02,1.38,0.0
20190627:0109,0.0,0.0,22.37,1.59,0.0
20190627:0209,0.0,0.0,21.65,1.52,0.0
20190627:0309,0.0,0.0,21.78,0.9,0.0
20190627:0409,0.0,0.0,22.08,0.55,0.0
20190627:0509,0.0,0.0,22.0,0.9,0.0
20190627:0609,64.24,13.14,22.14,0.9,0.0
20190627:0709,223.51,24.69,23.01,0.41,0.0
20190627:0809,420.78,36.58,23.9,0.34,0.0
20190627:0909,638.33,48.56,24.72,0.83,0.0
20190627:1009,690.14,60.29,24.84,0.83,0.0
20190627:1109,845.63,70.81,26.04,1.03,0.0
20190627:1209,866.32,76.44,26.88,1.31,0.0
20190627:1309,917.15,71.76,27.57,1.31,0.0
20190627:1409,823.7,61.5,28.21,1.66,0.0
20190627:1509,671.51,49.84,28.17,1.93,0.0
20190627:1609,471.45,37.86,28.23,1.86,0.0
20190627:1709,260.44,25.95,27.98,1.59,0.0
20190627:1809,93.97,14.35,26.89,1.52,0.0
20190627:1909,14.08,3.29,25.13,0.83,0.0
20190627:2009,0.0,0.0,24.28,0.97,0.0
20190627:2109,0.0,0.0,24.04,2.9,0.0
20190627:2209,0.0,0.0,25.06,3.03,0.0
20190627:2309,0.0,0.0,25.17,2.41,0.0
20190628:0009,0.0,0.0,24.6,2.41,0.0
20190628:0109,0.0,0.0,24.13,2.76,0.0
20190628:0209,0.0,0.0,23.79,3.17,0.0
20190628:0309,0.0,0.0,23.19,2.76,0.0
20190628:0409,0.0,0.0,22.48,2.21,0.0
20190628:0509,0.0,0.0,22.45,1.93,0.0
20190628:0609,73.92,13.08,23.3,1.52,0.0
20190628:0709,233.38,24.63,25.3,0.9,0.0
20190628:0809,445.09,36.52,27.08,1.66,0.0
20190628:0909,644.95,48.5,27.68,3.17,0.0
20190628:1009,820.36,60.23,28.13,4.28,0.0
20190628:1109,924.84,70.74,28.49,5.17,0.0
20190628:1209,957.44,76.39,28.8,6.07,0.0
20190628:1309,939.48,71.75,29.16,6.48,0.0
20190628:1409,842.47,61.52,29.41,6.48,0.0
20190628:1509,690.5,49.86,29.51,6.41,0.0
20190628:1609,490.73,37.88,29.43,6.28,0.0
20190628:1709,274.61,25.97,29.25,6.14,0.0
20190628:1809,87.07,14.37,28.96,6.07,0.0
20190628:1909,14.08,3.3,28.07,5.52,0.0
20190628:2009,0.0,0.0,27.27,4.34,0.0
20190628:2109,0.0,0.0,26.58,3.17,0.0
20190628:2209,0.0,0.0,25.99,2.9,0.0
20190628:2309,0.0,0.0,25.24,3.03,0.0
20190629:0009,0.0,0.0,24.64,3.38,0.0
20190629:0109,0.0,0.0,24.21,3.66,0.0
20190629:0209,0.0,0.0,23.71,3.59,0.0
20190629:0309,0.0,0.0,23.04,3.38,0.0
20190629:0409,0.0,0.0,22.24,3.03,0.0
20190629:0509,0.0,0.0,21.33,2.48,0.0
20190629:0609,73.04,13.01,21.71,2.28,0.0
20190629:0709,233.89,24.57,25.16,1.24,0.0
20190629:0809,449.25,36.45,27.52,0.76,0.0
20190629:0909,655.01,48.44,27.96,1.45,0.0
20190629:1009,824.91,60.16,28.06,1.72,0.0
20190629:1109,936.2,70.68,28.12,1.66,0.0
20190629:1209,985.02,76.34,28.25,1.72,0.0
20190629:1309,951.15,71.74,28.36,1.79,0.0
20190629:1409,853.86,61.53,28.36,1.86,0.0
20190629:1509,696.08,49.87,28.21,1.66,0.0
20190629:1609,488.17,37.9,28.06,1.45,0.0
20190629:1709,274.97,25.99,27.91,1.24,0.0
20190629:1809,87.44,14.38,27.73,1.24,0.0
20190629:1909,14.96,3.31,26.78,0.41,0.0
20190629:2009,0.0,0.0,25.86,0.55,0.0
20190629:2109,0.0,0.0,25.13,0.83,0.0
20190629:2209,0.0,0.0,24.56,1.59,0.0
20190629:2309,0.0,0.0,24.01,2.0,0.0
20190630:0009,0.0,0.0,23.46,1.86,0.0
20190630:0109,0.0,0.0,22.65,1.59,0.0
20190630:0209,0.0,0.0,23.0,1.24,0.0
20190630:0309,0.0,0.0,23.43,1.17,0.0
20190630:0409,0.0,0.0,23.89,0.62,0.0
20190630:0509,0.0,0.0,22.17,1.45,0.0
20190630:0609,69.52,12.94,22.76,1.17,0.0
20190630:0709,232.1,24.5,23.88,0.9,0.0
20190630:0809,446.33,36.39,24.93,1.17,0.0
20190630:0909,650.9,48.37,25.67,1.1,0.0
20190630:1009,821.6,60.09,26.32,1.38,0.0
20190630:1109,931.85,70.6,27.0,1.86,0.0
20190630:1209,975.03,76.28,27.51,2.14,0.0
20190630:1309,931.9,71.73,27.66,2.07,0.0
20190630:1409,849.6,61.53,27.77,1.72,0.0
20190630:1509,686.56,49.89,27.81,1.52,0.0
20190630:1609,488.15,37.91,27.66,1.72,0.0
20190630:1709,274.22,26.0,27.19,1.79,0.0
20190630:1809,89.07,14.38,26.56,1.66,0.0
20190630:1909,14.96,3.31,25.67,1.52,0.0
20190630:2009,0.0,0.0,25.05,1.17,0.0
20190630:2109,0.0,0.0,24.81,0.97,0.0
20190630:2209,0.0,0.0,24.55,1.17,0.0
20190630:2309,0.0,0.0,24.19,1.38,0.0
20190701:0009,0.0,0.0,23.46,1.38,0.0
20190701:0109,0.0,0.0,22.91,1.31,0.0
20190701:0209,0.0,0.0,22.56,1.31,0.0
20190701:0309,0.0,0.0,22.05,1.45,0.0
20190701:0409,0.0,0.0,21.45,1.66,0.0
20190701:0509,0.0,0.0,21.13,1.72,0.0
20190701:0609,65.12,12.87,21.35,1.72,0.0
20190701:0709,235.76,24.43,24.65,0.9,0.0
20190701:0809,457.18,36.32,25.33,1.1,0.0
20190701:0909,670.92,48.3,25.81,1.59,0.0
20190701:1009,838.98,60.02,26.23,2.21,0.0
20190701:1109,947.54,70.53,26.61,2.69,0.0
20190701:1209,997.62,76.21,26.89,2.97,0.0
20190701:1309,968.34,71.71,27.19,2.97,0.0
20190701:1409,869.75,61.53,27.37,2.9,0.0
20190701:1509,713.36,49.89,27.62,2.97,0.0
20190701:1609,509.52,37.92,27.51,3.03,0.0
20190701:1709,283.2,26.0,27.53,2.97,0.0
20190701:1809,82.38,14.38,26.99,2.76,0.0
20190701:1909,15.84,3.3,26.5,2.48,0.0
20190701:2009,0.0,0.0,25.77,1.66,0.0
20190701:2109,0.0,0.0,25.19,0.83,0.0
20190701:2209,0.0,0.0,24.38,1.03,0.0
20190701:2309,0.0,0.0,23.82,1.31,0.0
20190702:0009,0.0,0.0,23.24,1.24,0.0
20190702:0109,0.0,0.0,22.53,1.24,0.0
20190702:0209,0.0,0.0,22.14,1.72,0.0
20190702:0309,0.0,0.0,21.85,2.28,0.0
20190702:0409,0.0,0.0,21.5,2.48,0.0
20190702:0509,0.0,0.0,21.16,2.55,0.0
20190702:0609,74.8,12.79,21.57,2.48,0.0
20190702:0709,231.16,24.35,23.16,2.97,0.0
20190702:0809,446.88,36.24,24.16,3.52,0.0
20190702:0909,649.07,48.23,24.94,3.93,0.0
20190702:1009,587.06,59.95,25.33,4.0,0.0
20190702:1109,723.86,70.45,25.59,3.79,0.0
20190702:1209,943.1,76.14,25.86,3.38,0.0
20190702:1309,936.91,71.68,25.88,3.24,0.0
20190702:1409,841.09,61.53,25.88,2.76,0.0
20190702:1509,687.01,49.89,25.9,2.41,0.0
20190702:1609,495.47,37.92,25.79,2.41,0.0
20190702:1709,279.12,26.0,24.99,1.93,0.0
20190702:1809,85.13,14.38,24.35,0.69,0.0
20190702:1909,15.84,3.29,23.54,1.59,0.0
20190702:2009,0.0,0.0,22.77,0.97,0.0
20190702:2109,0.0,0.0,22.45,0.9,0.0
20190702:2209,0.0,0.0,22.19,0.97,0.0
20190702:2309,0.0,0.0,21.9,0.97,0.0
20190703:0009,0.0,0.0,21.58,0.97,0.0
20190703:0109,0.0,0.0,21.29,1.24,0.0
20190703:0209,0.0,0.0,21.12,1.17,0.0
20190703:0309,0.0,0.0,20.95,0.97,0.0
20190703:0409,0.0,0.0,21.07,0.41,0.0
20190703:0509,0.0,0.0,21.02,0.14,0.0
20190703:0609,68.64,12.71,21.25,0.28,0.0
20190703:0709,220.54,24.28,22.39,1.59,0.0
20190703:0809,400.5,36.17,23.11,2.0,0.0
20190703:0909,580.85,48.15,23.83,2.41,0.0
20190703:1009,794.54,59.87,24.43,2.62,0.0
20190703:1109,911.89,70.36,25.07,2.97,0.0
20190703:1209,904.38,76.06,25.42,3.17,0.0
20190703:1309,918.34,71.64,25.47,3.1,0.0
20190703:1409,789.36,61.51,25.26,2.83,0.0
20190703:1509,677.09,49.89,25.35,2.62,0.0
20190703:1609,472.28,37.92,25.07,2.34,0.0
20190703:1709,271.67,26.0,24.77,2.21,0.0
20190703:1809,87.88,14.37,24.28,1.86,0.0
20190703:1909,15.84,3.28,23.42,1.52,0.0
20190703:2009,0.0,0.0,22.74,1.38,0.0
20190703:2109,0.0,0.0,22.12,0.69,0.0
20190703:2209,0.0,0.0,22.07,0.62,0.0
20190703:2309,0.0,0.0,22.12,0.0,0.0
20190704:0009,0.0,0.0,21.91,0.97,0.0
20190704:0109,0.0,0.0,21.66,1.66,0.0
20190704:0209,0.0,0.0,21.31,2.0,0.0
20190704:0309,0.0,0.0,20.92,1.52,0.0
20190704:0409,0.0,0.0,20.66,0.97,0.0
20190704:0509,0.0,0.0,21.15,0.28,0.0
20190704:0609,77.44,12.63,21.33,0.41,0.0
20190704:0709,220.01,24.2,22.17,1.79,0.0
20190704:0809,422.86,36.09,22.69,1.38,0.0
20190704:0909,638.23,48.07,23.54,1.45,0.0
20190704:1009,810.68,59.79,24.21,2.21,0.0
20190704:1109,911.61,70.27,24.86,2.76,0.0
20190704:1209,929.66,75.98,25.21,2.9,0.0
20190704:1309,908.55,71.6,25.33,2.9,0.0
20190704:1409,824.76,61.5,25.28,2.55,0.0
20190704:1509,677.85,49.89,25.21,2.41,0.0
20190704:1609,485.17,37.91,24.94,2.21,0.0
20190704:1709,272.86,25.99,24.65,1.66,0.0
20190704:1809,88.8,14.36,24.27,1.24,0.0
20190704:1909,13.2,3.26,23.37,1.1,0.0
20190704:2009,0.0,0.0,22.74,0.9,0.0
20190704:2109,0.0,0.0,22.23,1.31,0.0
20190704:2209,0.0,0.0,21.82,0.55,0.0
20190704:2309,0.0,0.0,22.15,1.59,0.0
20190705:0009,0.0,0.0,22.58,0.9,0.0
20190705:0109,0.0,0.0,22.16,1.17,0.0
20190705:0209,0.0,0.0,21.73,1.59,0.0
20190705:0309,0.0,0.0,21.47,2.21,0.0
20190705:0409,0.0,0.0,21.06,1.72,0.0
20190705:0509,0.0,0.0,20.82,0.9,0.0
20190705:0609,73.92,12.55,21.46,0.34,0.0
20190705:0709,222.46,24.12,23.25,0.9,0.0
20190705:0809,409.22,36.01,24.13,2.0,0.0
20190705:0909,549.74,47.99,24.7,2.62,0.0
20190705:1009,499.85,59.7,25.07,2.34,0.0
20190705:1109,395.87,70.18,25.62,2.34,0.0
20190705:1209,956.2,75.89,26.16,2.41,0.0
20190705:1309,924.47,71.56,26.69,2.69,0.0
20190705:1409,829.91,61.48,27.03,3.31,0.0
20190705:1509,671.58,49.87,27.01,3.17,0.0
20190705:1609,482.58,37.9,26.89,2.83,0.0
20190705:1709,270.88,25.98,26.48,2.62,0.0
20190705:1809,90.21,14.34,25.75,2.83,0.0
20190705:1909,13.2,3.23,24.5,3.24,0.0
20190705:2009,0.0,0.0,23.71,2.83,0.0
20190705:2109,0.0,0.0,23.8,1.93,0.0
20190705:2209,0.0,0.0,24.2,1.45,0.0
20190705:2309,0.0,0.0,23.92,3.24,0.0
20190706:0009,0.0,0.0,23.18,3.52,0.0
20190706:0109,0.0,0.0,23.37,2.21,0.0
20190706:0209,0.0,0.0,23.75,1.59,0.0
20190706:0309,0.0,0.0,24.17,2.07,0.0
20190706:0409,0.0,0.0,24.45,2.0,0.0
20190706:0509,0.0,0.0,24.97,1.31,0.0
20190706:0609,73.04,12.46,24.39,2.55,0.0
20190706:0709,222.07,24.03,26.11,1.03,0.0
20190706:0809,330.5,35.93,27.83,0.34,0.0
20190706:0909,72.58,47.91,28.87,1.86,0.0
20190706:1009,130.28,59.61,29.11,2.34,0.0
20190706:1109,489.78,70.08,29.69,1.17,0.0
20190706:1209,320.43,75.79,30.2,0.9,0.0
20190706:1309,188.9,71.5,30.46,2.14,0.0
20190706:1409,228.91,61.45,30.28,3.31,0.0
20190706:1509,638.67,49.86,30.14,2.14,0.0
20190706:1609,98.64,37.89,30.18,2.0,0.0
20190706:1709,248.95,25.96,29.89,3.72,0.0
20190706:1809,39.08,14.32,28.69,4.55,0.0
20190706:1909,8.8,3.2,27.31,5.31,0.0
20190706:2009,0.0,0.0,25.91,4.14,0.0
20190706:2109,0.0,0.0,26.19,3.45,0.0
20190706:2209,0.0,0.0,26.87,2.55,0.0
20190706:2309,0.0,0.0,27.57,2.0,0.0
20190707:0009,0.0,0.0,27.69,2.0,0.0
20190707:0109,0.0,0.0,27.48,2.0,0.0
20190707:0209,0.0,0.0,27.19,2.76,0.0
20190707:0309,0.0,0.0,25.8,2.0,0.0
20190707:0409,0.0,0.0,25.83,1.03,0.0
20190707:0509,0.0,0.0,25.07,2.62,0.0
20190707:0609,68.64,12.37,25.17,2.55,0.0
20190707:0709,65.14,23.95,26.5,2.55,0.0
20190707:0809,403.98,35.85,26.64,2.34,0.0
20190707:0909,619.51,47.83,27.62,1.31,0.0
20190707:1009,739.67,59.52,27.97,2.07,0.0
20190707:1109,883.75,69.98,28.32,2.34,0.0
20190707:1209,941.86,75.68,28.69,2.76,0.0
20190707:1309,677.82,71.44,29.31,3.17,0.0
20190707:1409,353.21,61.42,29.69,3.31,0.0
20190707:1509,656.33,49.84,29.79,3.86,0.0
20190707:1609,451.63,37.87,29.63,4.83,0.0
20190707:1709,112.59,25.94,29.85,4.28,0.0
20190707:1809,35.36,14.3,29.32,3.24,0.0
20190707:1909,9.68,3.17,27.55,3.59,0.0
20190707:2009,0.0,0.0,26.93,4.07,0.0
20190707:2109,0.0,0.0,26.68,3.03,0.0
20190707:2209,0.0,0.0,25.84,4.21,0.0
20190707:2309,0.0,0.0,25.16,3.59,0.0
20190708:0009,0.0,0.0,25.09,3.03,0.0
20190708:0109,0.0,0.0,24.55,3.31,0.0
20190708:0209,0.0,0.0,23.88,3.52,0.0
20190708:0309,0.0,0.0,23.53,3.59,0.0
20190708:0409,0.0,0.0,23.25,4.0,0.0
20190708:0509,0.0,0.0,22.98,4.14,0.0
20190708:0609,54.56,12.28,23.02,4.28,0.0
20190708:0709,210.89,23.86,24.5,3.24,0.0
20190708:0809,321.3,35.76,25.34,3.79,0.0
20190708:0909,602.67,47.74,25.69,4.55,0.0
20190708:1009,766.97,59.43,26.09,4.97,0.0
20190708:1109,920.37,69.87,26.18,5.1,0.0
20190708:1209,991.19,75.57,26.27,5.17,0.0
20190708:1309,968.81,71.38,26.67,5.45,0.0
20190708:1409,871.31,61.39,26.69,5.93,0.0
20190708:1509,708.48,49.81,26.59,6.28,0.0
20190708:1609,513.02,37.85,26.33,6.28,0.0
20190708:1709,287.9,25.92,26.17,6.34,0.0
20190708:1809,81.46,14.26,25.85,6.28,0.0
20190708:1909,14.96,3.13,25.9,6.83,0.0
20190708:2009,0.0,0.0,25.34,6.55,0.0
20190708:2109,0.0,0.0,24.82,6.14,0.0
20190708:2209,0.0,0.0,24.09,5.72,0.0
20190708:2309,0.0,0.0,23.57,4.83,0.0
20190709:0009,0.0,0.0,23.05,4.41,0.0
20190709:0109,0.0,0.0,22.39,4.41,0.0
20190709:0209,0.0,0.0,21.65,4.48,0.0
20190709:0309,0.0,0.0,21.1,4.34,0.0
20190709:0409,0.0,0.0,20.66,3.79,0.0
20190709:0509,0.0,0.0,20.25,3.31,0.0
20190709:0609,59.84,12.18,20.37,2.9,0.0
20190709:0709,232.33,23.77,22.32,1.45,0.0
20190709:0809,460.98,35.67,23.18,1.66,0.0
20190709:0909,678.65,47.65,23.68,2.21,0.0
20190709:1009,835.8,59.34,24.2,2.62,0.0
20190709:1109,965.6,69.76,24.8,2.9,0.0
20190709:1209,1017.36,75.45,25.42,3.31,0.0
20190709:1309,965.14,71.3,25.84,3.72,0.0
20190709:1409,882.47,61.35,25.95,3.86,0.0
20190709:1509,710.7,49.78,25.84,3.72,0.0
20190709:1609,516.31,37.82,25.5,3.52,0.0
20190709:1709,291.34,25.89,24.99,3.1,0.0
20190709:1809,84.28,14.23,24.51,2.34,0.0
20190709:1909,14.08,3.08,24.19,1.45,0.0
20190709:2009,0.0,0.0,23.84,0.83,0.0
20190709:2109,0.0,0.0,23.72,0.34,0.0
20190709:2209,0.0,0.0,23.66,0.48,0.0
20190709:2309,0.0,0.0,23.68,0.41,0.0
20190710:0009,0.0,0.0,23.35,0.48,0.0
20190710:0109,0.0,0.0,22.82,0.76,0.0
20190710:0209,0.0,0.0,22.48,0.41,0.0
20190710:0309,0.0,0.0,22.14,0.69,0.0
20190710:0409,0.0,0.0,20.49,1.45,0.0
20190710:0509,0.0,0.0,19.73,2.14,0.0
20190710:0609,63.36,12.08,20.44,2.41,0.0
20190710:0709,226.62,23.67,23.41,2.34,0.0
20190710:0809,446.36,35.58,24.41,3.52,0.0
20190710:0909,655.75,47.56,25.24,4.0,0.0
20190710:1009,818.82,59.24,26.05,4.62,0.0
20190710:1109,937.1,69.64,26.49,5.1,0.0
20190710:1209,994.22,75.33,26.6,5.17,0.0
20190710:1309,967.26,71.23,26.88,5.24,0.0
20190710:1409,865.25,61.3,27.35,5.45,0.0
20190710:1509,700.37,49.75,27.84,5.66,0.0
20190710:1609,503.79,37.79,27.87,5.72,0.0
20190710:1709,284.43,25.85,27.41,5.45,0.0
20190710:1809,88.1,14.19,26.88,5.24,0.0
20190710:1909,13.2,3.03,25.77,3.66,0.0
20190710:2009,0.0,0.0,25.52,3.72,0.0
20190710:2109,0.0,0.0,25.05,3.38,0.0
20190710:2209,0.0,0.0,24.44,3.03,0.0
20190710:2309,0.0,0.0,23.93,2.97,0.0
20190711:0009,0.0,0.0,23.48,2.9,0.0
20190711:0109,0.0,0.0,23.04,2.97,0.0
20190711:0209,0.0,0.0,22.56,2.83,0.0
20190711:0309,0.0,0.0,22.24,3.1,0.0
20190711:0409,0.0,0.0,22.08,3.45,0.0
20190711:0509,0.0,0.0,21.9,3.72,0.0
20190711:0609,70.4,11.98,22.29,3.66,0.0
20190711:0709,223.39,23.58,24.86,2.9,0.0
20190711:0809,438.05,35.49,26.55,4.21,0.0
20190711:0909,650.01,47.46,27.52,5.1,0.0
20190711:1009,820.46,59.14,28.29,5.45,0.0
20190711:1109,934.36,69.52,28.88,5.66,0.0
20190711:1209,985.8,75.2,29.24,5.72,0.0
20190711:1309,949.43,71.14,29.54,5.86,0.0
20190711:1409,854.43,61.25,29.75,6.0,0.0
20190711:1509,684.15,49.71,29.82,6.0,0.0
20190711:1609,489.06,37.75,29.47,5.72,0.0
20190711:1709,273.06,25.81,28.99,5.38,0.0
20190711:1809,95.26,14.14,28.38,4.97,0.0
20190711:1909,13.2,2.98,27.29,4.41,0.0
20190711:2009,0.0,0.0,26.74,4.28,0.0
20190711:2109,0.0,0.0,26.46,4.0,0.0
20190711:2209,0.0,0.0,26.16,3.38,0.0
20190711:2309,0.0,0.0,25.64,2.69,0.0
20190712:0009,0.0,0.0,24.6,1.79,0.0
20190712:0109,0.0,0.0,24.54,1.45,0.0
20190712:0209,0.0,0.0,24.42,1.52,0.0
20190712:0309,0.0,0.0,23.52,1.86,0.0
20190712:0409,0.0,0.0,23.47,1.86,0.0
20190712:0509,0.0,0.0,24.53,1.52,0.0
20190712:0609,73.04,11.88,25.58,0.76,0.0
20190712:0709,221.41,23.48,25.3,0.62,0.0
20190712:0809,418.94,35.39,26.8,0.21,0.0
20190712:0909,517.19,47.37,27.34,1.66,0.0
20190712:1009,718.39,59.03,26.97,2.14,0.0
20190712:1109,861.98,69.4,26.98,1.79,0.0
20190712:1209,881.28,75.06,27.23,1.66,0.0
20190712:1309,863.89,71.05,27.54,1.72,0.0
20190712:1409,600.7,61.19,27.91,1.93,0.0
20190712:1509,417.55,49.67,28.57,2.9,0.0
20190712:1609,185.99,37.71,28.64,2.62,0.0
20190712:1709,91.19,25.77,27.42,1.45,0.0
20190712:1809,95.78,14.09,26.48,0.34,0.0
20190712:1909,12.32,2.92,26.11,0.34,0.0
20190712:2009,0.0,0.0,25.73,1.03,0.0
20190712:2109,0.0,0.0,25.92,1.24,0.0
20190712:2209,0.0,0.0,26.27,0.83,0.0
20190712:2309,0.0,0.0,25.36,3.1,0.0
20190713:0009,0.0,0.0,24.62,3.38,0.0
20190713:0109,0.0,0.0,25.08,3.17,0.0
20190713:0209,0.0,0.0,24.54,2.14,0.0
20190713:0309,0.0,0.0,24.05,2.55,0.0
20190713:0409,0.0,0.0,23.47,2.55,0.0
20190713:0509,0.0,0.0,22.8,1.93,0.0
20190713:0609,71.28,11.78,23.08,1.79,0.0
20190713:0709,217.91,23.38,25.94,1.72,0.0
20190713:0809,421.45,35.3,25.82,2.41,0.0
20190713:0909,626.0,47.27,26.22,1.45,0.0
20190713:1009,801.81,58.93,26.98,1.59,0.0
20190713:1109,917.61,69.27,27.3,2.34,0.0
20190713:1209,968.92,74.92,27.55,2.83,0.0
20190713:1309,947.83,70.95,27.73,3.03,0.0
20190713:1409,852.8,61.13,28.18,3.52,0.0
20190713:1509,679.86,49.62,28.44,4.14,0.0
20190713:1609,494.3,37.67,28.58,4.07,0.0
20190713:1709,274.2,25.72,28.7,4.21,0.0
20190713:1809,92.98,14.03,28.73,4.21,0.0
20190713:1909,10.56,2.85,28.51,3.72,0.0
20190713:2009,0.0,0.0,27.65,4.34,0.0
20190713:2109,0.0,0.0,26.86,4.62,0.0
20190713:2209,0.0,0.0,26.13,4.76,0.0
20190713:2309,0.0,0.0,25.42,4.69,0.0
20190714:0009,0.0,0.0,24.73,4.41,0.0
20190714:0109,0.0,0.0,24.16,3.93,0.0
20190714:0209,0.0,0.0,23.5,3.45,0.0
20190714:0309,0.0,0.0,22.82,3.17,0.0
20190714:0409,0.0,0.0,22.15,2.97,0.0
20190714:0509,0.0,0.0,21.46,2.62,0.0
20190714:0609,59.84,11.67,21.38,2.28,0.0
20190714:0709,225.35,23.28,24.19,0.9,0.0
20190714:0809,448.44,35.2,24.99,1.72,0.0
20190714:0909,661.91,47.17,25.33,2.48,0.0
20190714:1009,818.9,58.82,25.8,2.9,0.0
20190714:1109,943.1,69.14,26.3,3.24,0.0
20190714:1209,991.11,74.77,26.8,3.66,0.0
20190714:1309,969.98,70.84,27.12,4.07,0.0
20190714:1409,867.88,61.06,27.35,4.55,0.0
20190714:1509,707.08,49.56,27.49,5.03,0.0
20190714:1609,510.97,37.61,27.48,5.17,0.0
20190714:1709,288.38,25.67,27.34,4.83,0.0
20190714:1809,85.45,13.97,27.09,3.86,0.0
20190714:1909,12.32,2.78,26.82,2.34,0.0
20190714:2009,0.0,0.0,26.71,1.31,0.0
20190714:2109,0.0,0.0,26.77,0.76,0.0
20190714:2209,0.0,0.0,26.48,0.41,0.0
20190714:2309,0.0,0.0,26.04,0.41,0.0
20190715:0009,0.0,0.0,25.33,0.9,0.0
20190715:0109,0.0,0.0,24.56,1.38,0.0
20190715:0209,0.0,0.0,24.55,1.38,0.0
20190715:0309,0.0,0.0,24.0,1.59,0.0
20190715:0409,0.0,0.0,23.38,1.59,0.0
20190715:0509,0.0,0.0,22.5,1.59,0.0
20190715:0609,62.48,11.56,22.18,1.45,0.0
20190715:0709,221.37,23.18,25.63,1.17,0.0
20190715:0809,437.46,35.1,26.55,1.1,0.0
20190715:0909,645.27,47.07,26.63,1.38,0.0
20190715:1009,815.77,58.71,26.88,1.66,0.0
20190715:1109,934.39,69.01,27.27,2.07,0.0
20190715:1209,976.54,74.61,27.53,2.34,0.0
20190715:1309,950.69,70.73,27.81,2.48,0.0
20190715:1409,860.27,60.99,28.27,2.83,0.0
20190715:1509,696.24,49.5,28.02,2.9,0.0
20190715:1609,500.8,37.56,28.35,2.55,0.0
20190715:1709,279.75,25.61,28.32,2.41,0.0
20190715:1809,88.54,13.91,27.73,2.21,0.0
20190715:1909,11.44,2.7,27.52,1.93,0.0
20190715:2009,0.0,0.0,27.36,1.72,0.0
20190715:2109,0.0,0.0,27.3,1.38,0.0
20190715:2209,0.0,0.0,26.92,1.38,0.0
20190715:2309,0.0,0.0,26.27,1.38,0.0
20190716:0009,0.0,0.0,25.48,1.24,0.0
20190716:0109,0.0,0.0,25.98,0.62,0.0
20190716:0209,0.0,0.0,24.25,1.79,0.0
20190716:0309,0.0,0.0,23.96,3.66,0.0
20190716:0409,0.0,0.0,23.51,3.72,0.0
20190716:0509,0.0,0.0,23.25,3.31,0.0
20190716:0609,62.48,11.45,23.31,3.1,0.0
20190716:0709,220.83,23.07,24.75,3.24,0.0
20190716:0809,440.12,34.99,25.82,3.72,0.0
20190716:0909,651.73,46.97,26.64,4.07,0.0
20190716:1009,829.48,58.59,27.18,4.41,0.0
20190716:1109,946.2,68.87,27.43,4.55,0.0
20190716:1209,994.43,74.45,27.51,4.41,0.0
20190716:1309,968.59,70.61,27.49,4.07,0.0
20190716:1409,871.04,60.91,27.59,3.79,0.0
20190716:1509,708.85,49.44,27.55,3.59,0.0
