Latitude (decimal degrees):	36.874
Longitude (decimal degrees):	-2.593
Elevation (m):	616
Radiation database:	PVGIS-SARAH2


Slope: 34 deg. (optimum)
Azimuth: 1 deg. (optimum)
time,G(i),H_sun,T2m,WS10m,Int
20190416:0809,484.85,29.85,17.05,2.21,0.0
20190416:0909,729.09,41.39,17.7,2.69,0.0
20190416:1009,925.89,51.88,18.04,2.97,0.0
20190416:1109,1051.32,59.97,18.16,2.62,0.0
20190416:1209,1109.19,63.26,18.39,2.14,0.0
20190416:1309,1052.06,60.08,18.72,2.07,0.0
20190416:1409,927.95,52.04,19.09,2.41,0.0
20190416:1509,733.63,41.58,19.38,2.9,0.0
20190416:1609,506.65,30.06,19.36,3.45,0.0
20190416:1709,251.22,18.13,19.17,4.21,0.0
20190416:1809,35.1,6.16,18.7,5.03,0.0
20190416:1909,0.0,0.0,17.44,5.1,0.0
20190416:2009,0.0,0.0,16.65,4.97,0.0
20190416:2109,0.0,0.0,15.99,4.83,0.0
20190416:2209,0.0,0.0,15.42,4.97,0.0
20190416:2309,0.0,0.0,14.98,5.03,0.0
20190417:0009,0.0,0.0,14.52,4.97,0.0
20190417:0109,0.0,0.0,14.09,4.9,0.0
20190417:0209,0.0,0.0,13.74,4.9,0.0
20190417:0309,0.0,0.0,13.5,4.9,0.0
20190417:0409,0.0,0.0,13.34,4.76,0.0
20190417:0509,0.0,0.0,13.04,4.55,0.0
20190417:0609,32.56,6.22,12.94,4.48,0.0
20190417:0709,216.09,18.18,14.46,4.97,0.0
20190417:0809,444.37,30.12,16.39,5.38,0.0
20190417:0909,670.42,41.67,18.07,5.79,0.0
20190417:1009,861.39,52.18,19.38,6.07,0.0
20190417:1109,1007.59,60.32,20.34,6.41,0.0
20190417:1209,1057.11,63.61,20.99,6.76,0.0
20190417:1309,1048.34,60.37,21.41,6.9,0.0
20190417:1409,848.93,52.27,21.66,6.9,0.0
20190417:1509,582.12,41.77,21.83,7.03,0.0
20190417:1609,346.57,30.22,21.62,7.31,0.0
20190417:1709,224.69,18.28,20.86,7.31,0.0
20190417:1809,36.62,6.32,19.97,6.83,0.0
20190417:1909,0.0,0.0,18.91,0.62,0.0
20190417:2009,0.0,0.0,17.8,1.1,0.0
20190417:2109,0.0,0.0,16.84,2.69,0.0
20190417:2209,0.0,0.0,15.85,3.38,0.0
20190417:2309,0.0,0.0,15.66,1.86,0.0
20190418:0009,0.0,0.0,15.44,0.9,0.0
20190418:0109,0.0,0.0,15.1,2.48,0.0
20190418:0209,0.0,0.0,14.54,2.69,0.0
20190418:0309,0.0,0.0,14.25,2.83,0.0
20190418:0409,0.0,0.0,14.09,3.03,0.0
20190418:0509,0.0,0.0,13.93,2.83,0.0
20190418:0609,5.28,6.47,13.88,3.03,0.0
20190418:0709,70.72,18.43,13.84,2.9,0.0
20190418:0809,64.2,30.37,14.13,3.72,0.0
20190418:0909,104.22,41.94,14.3,4.21,0.0
20190418:1009,109.8,52.49,14.56,4.14,0.0
20190418:1109,112.59,60.66,14.7,4.07,0.0
20190418:1209,116.31,63.96,14.89,4.28,0.0
20190418:1309,171.21,60.67,15.55,4.62,0.0
20190418:1409,216.81,52.5,16.13,5.59,0.0
20190418:1509,272.0,41.95,15.89,6.14,0.0
20190418:1609,323.04,30.38,15.54,6.0,0.0
20190418:1709,232.86,18.44,15.37,6.14,0.0
20190418:1809,37.58,6.48,15.06,6.0,0.0
20190418:1909,0.0,0.0,14.32,4.07,0.0
20190418:2009,0.0,0.0,14.14,4.07,0.0
20190418:2109,0.0,0.0,13.65,4.07,0.0
20190418:2209,0.0,0.0,13.2,3.52,0.0
20190418:2309,0.0,0.0,12.79,2.9,0.0
20190419:0009,0.0,0.0,12.48,2.55,0.0
20190419:0109,0.0,0.0,12.43,2.69,0.0
20190419:0209,0.0,0.0,12.24,2.76,0.0
20190419:0309,0.0,0.0,12.17,2.55,0.0
20190419:0409,0.0,0.0,11.98,2.07,0.0
20190419:0509,0.0,0.0,11.54,1.72,0.0
20190419:0609,36.96,6.73,11.58,1.45,0.0
20190419:0709,223.33,18.68,13.31,0.48,0.0
20190419:0809,464.13,30.62,13.94,1.03,0.0
20190419:0909,540.07,42.21,14.64,1.45,0.0
20190419:1009,414.73,52.79,15.11,1.93,0.0
20190419:1109,264.26,61.0,15.28,2.0,0.0
20190419:1209,911.1,64.31,15.12,1.72,0.0
20190419:1309,871.2,60.96,14.98,0.97,0.0
20190419:1409,619.18,52.72,15.11,0.97,0.0
20190419:1509,333.44,42.13,15.24,1.66,0.0
20190419:1609,175.52,30.54,15.04,1.79,0.0
20190419:1709,191.92,18.59,14.8,1.66,0.0
20190419:1809,33.3,6.64,14.45,1.72,0.0
20190419:1909,0.0,0.0,14.14,1.38,0.0
20190419:2009,0.0,0.0,13.81,1.03,0.0
20190419:2109,0.0,0.0,13.37,1.72,0.0
20190419:2209,0.0,0.0,12.53,1.03,0.0
20190419:2309,0.0,0.0,12.61,0.83,0.0
20190420:0009,0.0,0.0,12.69,0.14,0.0
20190420:0109,0.0,0.0,11.59,1.03,0.0
20190420:0209,0.0,0.0,11.68,1.03,0.0
20190420:0309,0.0,0.0,11.04,1.24,0.0
20190420:0409,0.0,0.0,11.11,1.86,0.0
20190420:0509,0.0,0.0,11.61,2.62,0.0
20190420:0609,29.04,6.98,11.94,2.97,0.0
20190420:0709,37.22,18.92,12.29,3.59,0.0
20190420:0809,143.3,30.87,12.73,3.79,0.0
20190420:0909,314.64,42.47,13.13,3.17,0.0
20190420:1009,386.04,53.08,13.89,2.41,0.0
20190420:1109,421.39,61.33,14.67,1.66,0.0
20190420:1209,976.02,64.66,15.15,0.07,0.0
20190420:1309,665.64,61.24,15.43,1.86,0.0
20190420:1409,438.3,52.94,15.5,2.48,0.0
20190420:1509,575.78,42.31,15.12,2.55,0.0
20190420:1609,234.34,30.7,14.7,2.28,0.0
20190420:1709,78.16,18.75,14.46,2.28,0.0
20190420:1809,23.26,6.8,14.01,2.07,0.0
20190420:1909,0.0,0.0,13.38,0.9,0.0
20190420:2009,0.0,0.0,13.21,1.45,0.0
20190420:2109,0.0,0.0,13.3,2.34,0.0
20190420:2209,0.0,0.0,13.44,3.1,0.0
20190420:2309,0.0,0.0,13.49,3.24,0.0
20190421:0009,0.0,0.0,13.51,3.1,0.0
20190421:0109,0.0,0.0,13.49,3.38,0.0
20190421:0209,0.0,0.0,13.42,3.72,0.0
20190421:0309,0.0,0.0,13.32,3.86,0.0
20190421:0409,0.0,0.0,13.02,3.45,0.0
20190421:0509,0.0,0.0,12.73,2.69,0.0
20190421:0609,11.44,7.22,12.58,2.21,0.0
20190421:0709,29.78,19.16,13.31,3.17,0.0
20190421:0809,78.16,31.12,13.42,3.17,0.0
20190421:0909,100.49,42.73,13.8,2.9,0.0
20190421:1009,76.3,53.37,14.2,2.21,0.0
20190421:1109,169.35,61.67,14.27,1.38,0.0
20190421:1209,252.17,65.0,14.53,2.14,0.0
20190421:1309,206.57,61.53,14.55,3.03,0.0
20190421:1409,205.64,53.16,14.38,3.59,0.0
20190421:1509,318.44,42.49,14.18,3.72,0.0
20190421:1609,201.4,30.86,14.36,3.93,0.0
20190421:1709,127.72,18.9,14.32,3.79,0.0
20190421:1809,16.75,6.96,14.28,3.79,0.0
20190421:1909,0.0,0.0,13.82,3.72,0.0
20190421:2009,0.0,0.0,13.47,3.45,0.0
20190421:2109,0.0,0.0,13.28,3.31,0.0
20190421:2209,0.0,0.0,13.14,3.38,0.0
20190421:2309,0.0,0.0,12.86,3.66,0.0
20190422:0009,0.0,0.0,12.69,3.52,0.0
20190422:0109,0.0,0.0,12.44,3.31,0.0
20190422:0209,0.0,0.0,12.19,3.17,0.0
20190422:0309,0.0,0.0,12.16,2.76,0.0
20190422:0409,0.0,0.0,11.86,2.48,0.0
20190422:0509,0.0,0.0,11.52,2.07,0.0
20190422:0609,34.32,7.46,10.83,1.52,0.0
20190422:0709,207.41,19.4,12.42,0.69,0.0
20190422:0809,269.36,31.36,13.73,0.0,0.0
20190422:0909,702.07,42.99,14.45,0.9,0.0
20190422:1009,485.6,53.66,15.16,2.07,0.0
20190422:1109,295.46,61.99,15.42,3.31,0.0
20190422:1209,134.92,65.33,15.32,3.52,0.0
20190422:1309,475.62,61.81,15.31,3.59,0.0
20190422:1409,139.58,53.37,15.47,3.72,0.0
20190422:1509,623.82,42.66,15.94,3.31,0.0
20190422:1609,267.26,31.01,16.82,3.79,0.0
20190422:1709,98.48,19.05,16.68,4.34,0.0
20190422:1809,25.12,7.12,16.4,4.48,0.0
20190422:1909,0.0,0.0,16.14,4.97,0.0
20190422:2009,0.0,0.0,15.89,4.69,0.0
20190422:2109,0.0,0.0,15.58,4.76,0.0
20190422:2209,0.0,0.0,15.12,5.1,0.0
20190422:2309,0.0,0.0,14.61,5.72,0.0
20190423:0009,0.0,0.0,14.26,6.0,0.0
20190423:0109,0.0,0.0,13.93,6.28,0.0
20190423:0209,0.0,0.0,13.63,6.62,0.0
20190423:0309,0.0,0.0,13.36,6.83,0.0
20190423:0409,0.0,0.0,13.09,6.83,0.0
20190423:0509,0.0,0.0,12.93,6.62,0.0
20190423:0609,43.11,7.7,12.8,6.21,0.0
20190423:0709,201.53,19.63,13.55,5.86,0.0
20190423:0809,234.47,31.6,14.18,6.48,0.0
20190423:0909,174.93,43.24,14.51,7.38,0.0
20190423:1009,208.43,53.94,14.35,7.1,0.0
20190423:1109,88.4,62.31,14.42,7.31,0.0
20190423:1209,371.25,65.67,14.52,7.52,0.0
20190423:1309,855.13,62.08,13.67,7.31,0.0
20190423:1409,321.14,53.58,13.13,7.72,0.0
20190423:1509,671.61,42.83,13.12,8.07,0.0
20190423:1609,491.14,31.17,13.5,8.62,0.0
20190423:1709,192.93,19.2,13.42,8.76,0.0
20190423:1809,41.61,7.28,13.13,8.9,0.0
20190423:1909,0.0,0.0,13.19,8.0,0.0
20190423:2009,0.0,0.0,12.77,7.52,0.0
20190423:2109,0.0,0.0,12.49,7.24,0.0
20190423:2209,0.0,0.0,12.14,7.31,0.0
20190423:2309,0.0,0.0,11.85,7.38,0.0
20190424:0009,0.0,0.0,11.62,7.24,0.0
20190424:0109,0.0,0.0,11.43,6.97,0.0
20190424:0209,0.0,0.0,11.18,6.69,0.0
20190424:0309,0.0,0.0,10.93,6.34,0.0
20190424:0409,0.0,0.0,10.74,6.07,0.0
20190424:0509,0.0,0.0,10.54,5.86,0.0
20190424:0609,36.08,7.93,10.54,5.79,0.0
20190424:0709,246.66,19.86,11.79,5.72,0.0
20190424:0809,498.98,31.83,12.78,6.07,0.0
20190424:0909,687.53,43.49,13.69,6.9,0.0
20190424:1009,584.39,54.21,14.27,7.24,0.0
20190424:1109,957.14,62.63,14.54,7.17,0.0
20190424:1209,909.94,66.0,15.24,7.24,0.0
20190424:1309,1005.19,62.36,15.65,7.17,0.0
20190424:1409,910.41,53.79,16.07,7.38,0.0
20190424:1509,678.46,43.01,16.15,7.59,0.0
20190424:1609,496.17,31.32,15.72,7.31,0.0
20190424:1709,237.21,19.35,15.35,6.83,0.0
20190424:1809,37.21,7.43,15.0,5.93,0.0
20190424:1909,0.0,0.0,14.41,5.52,0.0
20190424:2009,0.0,0.0,14.26,6.14,0.0
20190424:2109,0.0,0.0,14.24,6.28,0.0
20190424:2209,0.0,0.0,14.16,6.28,0.0
20190424:2309,0.0,0.0,14.0,6.41,0.0
20190425:0009,0.0,0.0,13.86,6.48,0.0
20190425:0109,0.0,0.0,13.69,6.55,0.0
20190425:0209,0.0,0.0,13.52,6.55,0.0
20190425:0309,0.0,0.0,13.44,6.21,0.0
20190425:0409,0.0,0.0,13.39,6.41,0.0
20190425:0509,0.0,0.0,13.45,6.9,0.0
20190425:0609,20.24,8.16,13.59,6.69,0.0
20190425:0709,86.54,20.08,14.07,6.83,0.0
20190425:0809,78.16,32.05,14.55,7.24,0.0
20190425:0909,80.95,43.73,14.94,7.52,0.0
20190425:1009,84.68,54.49,15.48,7.72,0.0
20190425:1109,87.47,62.95,15.95,7.17,0.0
20190425:1209,265.19,66.33,16.72,7.45,0.0
20190425:1309,547.73,62.63,17.36,7.31,0.0
20190425:1409,863.12,54.0,17.58,7.52,0.0
20190425:1509,725.52,43.18,17.47,7.38,0.0
20190425:1609,504.37,31.48,17.38,7.03,0.0
20190425:1709,249.57,19.5,17.23,6.9,0.0
20190425:1809,36.91,7.59,16.73,6.69,0.0
20190425:1909,0.0,0.0,16.18,6.21,0.0
20190425:2009,0.0,0.0,15.56,5.93,0.0
20190425:2109,0.0,0.0,15.05,5.31,0.0
20190425:2209,0.0,0.0,14.52,4.62,0.0
20190425:2309,0.0,0.0,13.89,3.93,0.0
20190426:0009,0.0,0.0,13.19,3.38,0.0
20190426:0109,0.0,0.0,12.43,2.97,0.0
20190426:0209,0.0,0.0,11.48,2.34,0.0
20190426:0309,0.0,0.0,11.15,1.93,0.0
20190426:0409,0.0,0.0,11.44,1.59,0.0
20190426:0509,0.0,0.0,12.32,1.24,0.0
20190426:0609,39.6,8.39,12.75,0.9,0.0
20190426:0709,253.09,20.3,12.76,1.38,0.0
20190426:0809,507.92,32.28,15.46,1.66,0.0
20190426:0909,752.27,43.96,15.92,2.28,0.0
20190426:1009,868.04,54.75,16.21,2.62,0.0
20190426:1109,1043.39,63.26,16.41,2.76,0.0
20190426:1209,1101.89,66.65,16.71,3.03,0.0
20190426:1309,1061.18,62.89,17.14,2.97,0.0
20190426:1409,944.23,54.21,17.21,2.69,0.0
20190426:1509,750.21,43.34,17.18,2.55,0.0
20190426:1609,509.45,31.63,17.0,2.14,0.0
20190426:1709,255.13,19.65,16.5,1.66,0.0
20190426:1809,38.16,7.75,15.9,0.62,0.0
20190426:1909,0.0,0.0,15.49,0.41,0.0
20190426:2009,0.0,0.0,15.32,0.97,0.0
20190426:2109,0.0,0.0,14.52,1.24,0.0
20190426:2209,0.0,0.0,14.54,1.1,0.0
20190426:2309,0.0,0.0,14.19,1.17,0.0
20190427:0009,0.0,0.0,13.55,1.31,0.0
20190427:0109,0.0,0.0,12.98,1.38,0.0
20190427:0209,0.0,0.0,12.43,1.52,0.0
20190427:0309,0.0,0.0,11.78,1.79,0.0
20190427:0409,0.0,0.0,11.27,2.07,0.0
20190427:0509,0.0,0.0,11.08,2.21,0.0
20190427:0609,40.48,8.61,11.05,2.28,0.0
20190427:0709,254.63,20.52,13.41,1.93,0.0
20190427:0809,504.07,32.5,15.88,2.69,0.0
20190427:0909,740.47,44.2,16.76,3.03,0.0
20190427:1009,931.81,55.01,17.46,3.45,0.0
20190427:1109,1047.42,63.56,18.02,3.79,0.0
20190427:1209,1099.29,66.97,18.46,4.21,0.0
20190427:1309,1041.3,63.16,18.8,4.69,0.0
20190427:1409,922.65,54.41,18.93,5.24,0.0
20190427:1509,736.77,43.51,18.88,5.66,0.0
20190427:1609,501.34,31.78,18.54,5.79,0.0
20190427:1709,251.25,19.8,18.06,5.66,0.0
20190427:1809,37.1,7.9,17.47,5.31,0.0
20190427:1909,0.0,0.0,16.62,3.93,0.0
20190427:2009,0.0,0.0,15.96,3.79,0.0
20190427:2109,0.0,0.0,15.34,3.72,0.0
20190427:2209,0.0,0.0,14.78,3.66,0.0
20190427:2309,0.0,0.0,14.31,3.72,0.0
20190428:0009,0.0,0.0,13.89,3.79,0.0
20190428:0109,0.0,0.0,13.41,3.79,0.0
20190428:0209,0.0,0.0,12.88,3.66,0.0
20190428:0309,0.0,0.0,12.38,3.59,0.0
20190428:0409,0.0,0.0,12.03,3.59,0.0
20190428:0509,0.0,0.0,11.85,3.72,0.0
20190428:0609,43.11,8.83,11.99,3.72,0.0
20190428:0709,253.63,20.73,14.61,3.86,0.0
20190428:0809,506.48,32.71,17.14,4.62,0.0
20190428:0909,739.79,44.42,18.28,5.03,0.0
20190428:1009,934.9,55.27,19.06,5.45,0.0
20190428:1109,1074.72,63.86,19.67,5.79,0.0
20190428:1209,1101.14,67.28,20.05,6.07,0.0
20190428:1309,1053.98,63.42,20.27,6.28,0.0
20190428:1409,919.25,54.61,20.36,6.41,0.0
20190428:1509,734.74,43.67,20.31,6.41,0.0
20190428:1609,502.54,31.93,20.04,6.34,0.0
20190428:1709,246.96,19.95,19.51,6.21,0.0
20190428:1809,40.17,8.06,18.67,5.93,0.0
20190428:1909,0.0,0.0,17.67,4.83,0.0
20190428:2009,0.0,0.0,16.73,4.28,0.0
20190428:2109,0.0,0.0,16.04,3.93,0.0
20190428:2209,0.0,0.0,15.37,3.72,0.0
20190428:2309,0.0,0.0,14.73,3.59,0.0
20190429:0009,0.0,0.0,14.1,3.38,0.0
20190429:0109,0.0,0.0,13.57,3.31,0.0
20190429:0209,0.0,0.0,13.31,3.45,0.0
20190429:0309,0.0,0.0,13.13,3.52,0.0
20190429:0409,0.0,0.0,12.91,3.38,0.0
20190429:0509,0.0,0.0,12.71,3.24,0.0
20190429:0609,52.79,9.04,12.83,3.31,0.0
20190429:0709,233.38,20.94,14.9,3.03,0.0
20190429:0809,461.74,32.92,17.57,4.0,0.0
20190429:0909,676.34,44.65,18.58,4.41,0.0
20190429:1009,627.16,55.52,19.28,4.76,0.0
20190429:1109,919.74,64.15,19.69,4.9,0.0
20190429:1209,1054.23,67.6,19.84,5.17,0.0
20190429:1309,1047.16,63.67,19.84,5.38,0.0
20190429:1409,939.82,54.8,19.55,5.31,0.0
20190429:1509,418.01,43.84,19.41,5.17,0.0
20190429:1609,312.06,32.08,19.1,4.9,0.0
20190429:1709,161.61,20.09,18.69,4.55,0.0
20190429:1809,49.59,8.21,18.28,4.28,0.0
20190429:1909,0.0,0.0,17.51,3.24,0.0
20190429:2009,0.0,0.0,16.66,2.76,0.0
20190429:2109,0.0,0.0,15.52,2.07,0.0
20190429:2209,0.0,0.0,14.53,1.93,0.0
20190429:2309,0.0,0.0,13.86,2.07,0.0
20190430:0009,0.0,0.0,13.36,2.14,0.0
20190430:0109,0.0,0.0,13.05,2.07,0.0
20190430:0209,0.0,0.0,13.07,1.86,0.0
20190430:0309,0.0,0.0,13.23,1.72,0.0
20190430:0409,0.0,0.0,13.97,1.45,0.0
20190430:0509,0.0,0.0,14.96,1.24,0.0
20190430:0609,45.75,9.25,15.02,1.17,0.0
20190430:0709,248.63,21.14,14.73,1.03,0.0
20190430:0809,490.17,33.12,16.71,1.38,0.0
20190430:0909,707.21,44.86,17.36,2.0,0.0
20190430:1009,771.6,55.77,17.84,2.41,0.0
20190430:1109,735.1,64.44,18.31,2.76,0.0
20190430:1209,854.6,67.9,18.56,2.97,0.0
20190430:1309,1007.21,63.93,18.63,2.9,0.0
20190430:1409,887.13,55.0,18.57,2.55,0.0
20190430:1509,715.17,44.0,18.38,2.21,0.0
20190430:1609,483.23,32.22,18.03,1.17,0.0
20190430:1709,243.59,20.24,18.11,0.9,0.0
20190430:1809,37.18,8.37,17.61,3.86,0.0
20190430:1909,0.0,0.0,16.79,3.38,0.0
20190430:2009,0.0,0.0,16.4,3.66,0.0
20190430:2109,0.0,0.0,16.25,3.66,0.0
20190430:2209,0.0,0.0,15.9,3.31,0.0
20190430:2309,0.0,0.0,15.46,2.9,0.0
20190501:0009,0.0,0.0,14.95,2.48,0.0
20190501:0109,0.0,0.0,14.73,2.62,0.0
20190501:0209,0.0,0.0,14.59,2.97,0.0
20190501:0309,0.0,0.0,14.25,3.31,0.0
20190501:0409,0.0,0.0,13.98,3.38,0.0
20190501:0509,0.0,0.0,13.76,3.38,0.0
20190501:0609,48.39,9.45,13.78,3.38,0.0
20190501:0709,251.24,21.34,15.69,3.45,0.0
20190501:0809,487.4,33.32,17.61,4.07,0.0
20190501:0909,713.78,45.07,18.97,4.41,0.0
20190501:1009,896.35,56.0,20.09,4.62,0.0
20190501:1109,1028.62,64.73,21.02,4.9,0.0
20190501:1209,1062.88,68.21,21.58,4.83,0.0
20190501:1309,1021.18,64.17,21.96,4.97,0.0
20190501:1409,893.58,55.19,21.86,5.45,0.0
20190501:1509,708.47,44.16,21.74,5.24,0.0
20190501:1609,481.51,32.37,21.8,5.45,0.0
20190501:1709,242.33,20.38,21.55,5.38,0.0
20190501:1809,42.03,8.52,20.78,5.17,0.0
20190501:1909,0.0,0.0,19.69,3.86,0.0
20190501:2009,0.0,0.0,18.63,3.79,0.0
20190501:2109,0.0,0.0,17.81,3.86,0.0
20190501:2209,0.0,0.0,17.28,4.14,0.0
20190501:2309,0.0,0.0,16.85,4.14,0.0
20190502:0009,0.0,0.0,16.42,3.86,0.0
20190502:0109,0.0,0.0,16.06,3.66,0.0
20190502:0209,0.0,0.0,15.85,3.72,0.0
20190502:0309,0.0,0.0,15.8,4.14,0.0
20190502:0409,0.0,0.0,15.96,4.62,0.0
20190502:0509,0.0,0.0,16.11,4.55,0.0
20190502:0609,8.8,9.65,16.15,4.14,0.0
20190502:0709,234.95,21.53,17.6,4.14,0.0
20190502:0809,455.6,33.52,19.47,5.24,0.0
20190502:0909,567.87,45.28,20.51,5.86,0.0
20190502:1009,669.89,56.24,21.41,6.41,0.0
20190502:1109,912.19,65.01,21.98,7.03,0.0
20190502:1209,297.04,68.51,22.66,7.38,0.0
20190502:1309,221.46,64.42,22.8,7.66,0.0
20190502:1409,338.85,55.38,22.63,8.0,0.0
20190502:1509,387.48,44.31,22.28,8.07,0.0
20190502:1609,217.46,32.51,21.42,8.21,0.0
20190502:1709,202.94,20.53,20.43,8.14,0.0
20190502:1809,49.36,8.67,19.59,7.52,0.0
20190502:1909,0.0,0.0,18.74,6.28,0.0
20190502:2009,0.0,0.0,17.89,6.48,0.0
20190502:2109,0.0,0.0,17.31,6.14,0.0
20190502:2209,0.0,0.0,16.9,5.52,0.0
20190502:2309,0.0,0.0,16.45,4.97,0.0
20190503:0009,0.0,0.0,15.89,4.41,0.0
20190503:0109,0.0,0.0,15.2,3.72,0.0
20190503:0209,0.0,0.0,14.34,2.83,0.0
20190503:0309,0.0,0.0,13.42,2.21,0.0
20190503:0409,0.0,0.0,12.86,1.93,0.0
20190503:0509,0.0,0.0,12.75,1.72,0.0
20190503:0609,51.91,9.85,12.98,1.52,0.0
20190503:0709,250.35,21.72,14.95,1.38,0.0
20190503:0809,488.17,33.71,16.8,1.86,0.0
20190503:0909,709.42,45.48,17.45,2.07,0.0
20190503:1009,882.23,56.47,18.02,2.41,0.0
20190503:1109,994.73,65.28,18.5,2.97,0.0
20190503:1209,731.0,68.8,18.72,3.66,0.0
20190503:1309,525.18,64.66,18.47,3.93,0.0
20190503:1409,343.82,55.56,18.13,3.79,0.0
20190503:1509,281.92,44.47,17.87,3.72,0.0
20190503:1609,299.06,32.66,17.44,3.66,0.0
20190503:1709,151.69,20.67,16.93,3.24,0.0
20190503:1809,20.47,8.82,16.14,2.28,0.0
20190503:1909,0.0,0.0,16.36,2.07,0.0
20190503:2009,0.0,0.0,16.01,1.38,0.0
20190503:2109,0.0,0.0,15.59,1.59,0.0
20190503:2209,0.0,0.0,15.05,3.45,0.0
20190503:2309,0.0,0.0,14.84,3.72,0.0
20190504:0009,0.0,0.0,14.84,4.07,0.0
20190504:0109,0.0,0.0,14.52,4.34,0.0
20190504:0209,0.0,0.0,14.3,4.34,0.0
20190504:0309,0.0,0.0,14.19,3.66,0.0
20190504:0409,0.0,0.0,14.12,2.83,0.0
20190504:0509,0.0,0.0,13.81,2.28,0.0
20190504:0609,47.51,10.04,13.52,1.59,0.0
20190504:0709,124.72,21.9,14.47,2.14,0.0
20190504:0809,253.43,33.89,14.98,2.14,0.0
20190504:0909,188.89,45.68,15.25,2.14,0.0
20190504:1009,134.92,56.69,15.47,2.28,0.0
20190504:1109,241.93,65.55,15.55,2.14,0.0
20190504:1209,451.86,69.09,15.91,2.0,0.0
20190504:1309,116.31,64.9,16.23,2.14,0.0
20190504:1409,155.39,55.74,16.22,2.48,0.0
20190504:1509,331.17,44.62,16.17,2.48,0.0
20190504:1609,167.55,32.8,16.07,2.21,0.0
20190504:1709,113.88,20.81,15.82,2.07,0.0
20190504:1809,50.43,8.97,15.88,2.0,0.0
20190504:1909,0.0,0.0,15.86,2.48,0.0
20190504:2009,0.0,0.0,15.77,2.41,0.0
20190504:2109,0.0,0.0,15.81,2.34,0.0
20190504:2209,0.0,0.0,15.63,2.28,0.0
20190504:2309,0.0,0.0,15.14,2.14,0.0
20190505:0009,0.0,0.0,14.66,2.0,0.0
20190505:0109,0.0,0.0,14.08,1.86,0.0
20190505:0209,0.0,0.0,13.65,1.86,0.0
20190505:0309,0.0,0.0,13.32,1.86,0.0
20190505:0409,0.0,0.0,13.22,1.79,0.0
20190505:0509,0.0,0.0,13.13,1.72,0.0
20190505:0609,51.03,10.22,13.36,1.66,0.0
20190505:0709,252.06,22.08,16.29,1.45,0.0
20190505:0809,494.2,34.07,19.01,1.03,0.0
20190505:0909,717.83,45.87,19.59,1.59,0.0
20190505:1009,905.01,56.91,19.74,1.72,0.0
20190505:1109,1016.14,65.81,19.77,2.21,0.0
20190505:1209,1049.19,69.38,19.73,3.17,0.0
20190505:1309,1017.99,65.14,19.47,3.38,0.0
20190505:1409,900.12,55.93,19.63,2.97,0.0
20190505:1509,706.46,44.77,19.35,2.97,0.0
20190505:1609,480.36,32.94,19.11,2.83,0.0
20190505:1709,241.22,20.95,18.55,2.62,0.0
20190505:1809,46.73,9.12,17.92,2.14,0.0
20190505:1909,0.0,0.0,17.54,1.1,0.0
20190505:2009,0.0,0.0,17.15,0.76,0.0
20190505:2109,0.0,0.0,16.95,0.55,0.0
20190505:2209,0.0,0.0,16.6,0.62,0.0
20190505:2309,0.0,0.0,16.77,0.69,0.0
20190506:0009,0.0,0.0,16.65,0.69,0.0
20190506:0109,0.0,0.0,16.47,0.48,0.0
20190506:0209,0.0,0.0,16.35,0.28,0.0
20190506:0309,0.0,0.0,16.11,0.9,0.0
20190506:0409,0.0,0.0,14.23,1.59,0.0
20190506:0509,0.0,0.0,13.65,2.07,0.0
20190506:0609,63.35,10.41,14.33,2.28,0.0
20190506:0709,220.77,22.26,17.05,2.28,0.0
20190506:0809,490.49,34.24,18.05,2.62,0.0
20190506:0909,713.78,46.05,18.73,3.03,0.0
20190506:1009,899.41,57.12,19.16,3.24,0.0
20190506:1109,1008.09,66.07,19.5,3.1,0.0
20190506:1209,1057.74,69.66,19.8,2.97,0.0
20190506:1309,1010.91,65.37,20.0,2.83,0.0
20190506:1409,874.83,56.1,19.69,2.69,0.0
20190506:1509,656.25,44.92,19.7,2.07,0.0
20190506:1609,403.42,33.08,19.63,2.14,0.0
20190506:1709,227.73,21.09,19.15,2.07,0.0
20190506:1809,54.1,9.27,18.45,1.79,0.0
20190506:1909,0.0,0.0,17.98,1.31,0.0
20190506:2009,0.0,0.0,17.46,1.17,0.0
20190506:2109,0.0,0.0,17.17,0.69,0.0
20190506:2209,0.0,0.0,17.02,0.21,0.0
20190506:2309,0.0,0.0,17.0,0.34,0.0
20190507:0009,0.0,0.0,16.97,0.41,0.0
20190507:0109,0.0,0.0,16.79,0.28,0.0
20190507:0209,0.0,0.0,16.64,0.0,0.0
20190507:0309,0.0,0.0,16.44,0.28,0.0
20190507:0409,0.0,0.0,16.19,0.69,0.0
20190507:0509,0.0,0.0,15.88,0.9,0.0
20190507:0609,65.11,10.58,15.65,0.97,0.0
20190507:0709,160.53,22.42,16.76,0.83,0.0
20190507:0809,444.54,34.41,18.17,1.45,0.0
20190507:0909,715.43,46.23,18.93,1.86,0.0
20190507:1009,877.8,57.32,19.67,2.21,0.0
20190507:1109,954.13,66.32,20.32,2.69,0.0
20190507:1209,1064.21,69.94,20.82,3.03,0.0
20190507:1309,1032.75,65.59,21.19,3.38,0.0
20190507:1409,904.75,56.28,21.34,3.59,0.0
20190507:1509,714.18,45.07,21.29,3.66,0.0
