Latitude (decimal degrees):	36.875
Longitude (decimal degrees):	-2.590
Elevation (m):	645
Radiation database:	PVGIS-SARAH2


Slope: 34 deg. (optimum)
Azimuth: 3 deg. (optimum)
time,G(i),H_sun,T2m,WS10m,Int
20190315:1309,1093.41,49.31,18.52,1.79,0.0
20190315:1409,978.43,43.39,18.63,1.72,0.0
20190315:1509,764.55,34.56,18.6,1.24,0.0
20190315:1609,528.41,24.05,18.46,0.76,0.0
20190315:1709,267.01,12.62,18.24,0.48,0.0
20190315:1809,0.0,0.0,17.78,0.21,0.0
20190315:1909,0.0,0.0,17.1,0.28,0.0
20190315:2009,0.0,0.0,16.96,0.55,0.0
20190315:2109,0.0,0.0,16.56,0.62,0.0
20190315:2209,0.0,0.0,16.18,0.69,0.0
20190315:2309,0.0,0.0,15.77,0.69,0.0
20190316:0009,0.0,0.0,15.42,0.76,0.0
20190316:0109,0.0,0.0,15.11,0.76,0.0
20190316:0209,0.0,0.0,14.84,0.9,0.0
20190316:0309,0.0,0.0,14.57,1.03,0.0
20190316:0409,0.0,0.0,14.36,1.31,0.0
20190316:0509,0.0,0.0,13.7,1.52,0.0
20190316:0609,0.0,0.0,13.13,1.66,0.0
20190316:0709,41.36,8.95,11.81,2.07,0.0
20190316:0809,412.43,20.59,13.13,1.93,0.0
20190316:0909,673.8,31.5,17.64,1.86,0.0
20190316:1009,875.77,41.04,18.51,2.07,0.0
20190316:1109,1023.13,48.12,18.93,2.48,0.0
20190316:1209,1102.46,51.32,19.21,2.76,0.0
20190316:1309,1107.47,49.67,19.27,2.76,0.0
20190316:1409,972.76,43.69,19.14,2.48,0.0
20190316:1509,781.44,34.81,18.84,1.93,0.0
20190316:1609,532.66,24.26,18.48,1.38,0.0
20190316:1709,270.97,12.81,17.94,0.9,0.0
20190316:1809,0.0,0.0,17.19,0.48,0.0
20190316:1909,0.0,0.0,16.4,0.69,0.0
20190316:2009,0.0,0.0,16.06,1.03,0.0
20190316:2109,0.0,0.0,15.47,1.52,0.0
20190316:2209,0.0,0.0,14.46,1.79,0.0
20190316:2309,0.0,0.0,13.73,2.14,0.0
20190317:0009,0.0,0.0,13.19,2.48,0.0
20190317:0109,0.0,0.0,12.76,2.76,0.0
20190317:0209,0.0,0.0,12.26,2.76,0.0
20190317:0309,0.0,0.0,11.73,2.83,0.0
20190317:0409,0.0,0.0,11.21,2.9,0.0
20190317:0509,0.0,0.0,10.8,2.97,0.0
20190317:0609,0.0,0.0,10.46,2.97,0.0
20190317:0709,136.33,9.25,10.61,2.9,0.0
20190317:0809,406.39,20.9,13.97,2.55,0.0
20190317:0909,663.16,31.84,18.09,2.28,0.0
20190317:1009,866.82,41.4,19.16,2.69,0.0
20190317:1109,1020.12,48.52,19.85,3.31,0.0
20190317:1209,1105.29,51.72,20.51,3.66,0.0
20190317:1309,1090.53,50.03,21.1,4.0,0.0
20190317:1409,968.38,43.99,21.46,4.34,0.0
20190317:1509,756.59,35.06,21.59,4.34,0.0
20190317:1609,530.02,24.47,21.61,4.21,0.0
20190317:1709,266.47,12.99,21.45,4.0,0.0
20190317:1809,0.0,0.0,21.04,4.28,0.0
20190317:1909,0.0,0.0,20.64,4.41,0.0
20190317:2009,0.0,0.0,19.84,4.0,0.0
20190317:2109,0.0,0.0,18.83,3.72,0.0
20190317:2209,0.0,0.0,17.61,3.31,0.0
20190317:2309,0.0,0.0,16.13,2.9,0.0
20190318:0009,0.0,0.0,14.72,2.62,0.0
20190318:0109,0.0,0.0,13.6,2.41,0.0
20190318:0209,0.0,0.0,13.61,2.07,0.0
20190318:0309,0.0,0.0,14.14,1.72,0.0
20190318:0409,0.0,0.0,13.41,4.83,0.0
20190318:0509,0.0,0.0,13.28,6.14,0.0
20190318:0609,0.0,0.0,13.04,5.38,0.0
20190318:0709,133.31,9.55,13.13,5.03,0.0
20190318:0809,384.87,21.21,14.19,5.52,0.0
20190318:0909,439.24,32.17,15.24,6.28,0.0
20190318:1009,840.02,41.77,16.0,6.76,0.0
20190318:1109,892.58,48.91,16.71,6.69,0.0
20190318:1209,1065.37,52.12,17.1,6.76,0.0
20190318:1309,675.39,50.39,17.03,7.1,0.0
20190318:1409,234.58,44.29,16.3,7.1,0.0
20190318:1509,105.15,35.31,16.1,6.76,0.0
20190318:1609,139.43,24.68,15.55,6.41,0.0
20190318:1709,154.51,13.18,14.87,6.14,0.0
20190318:1809,0.0,0.0,14.21,5.52,0.0
20190318:1909,0.0,0.0,13.42,5.31,0.0
20190318:2009,0.0,0.0,13.02,5.31,0.0
20190318:2109,0.0,0.0,12.71,4.9,0.0
20190318:2209,0.0,0.0,12.47,4.48,0.0
20190318:2309,0.0,0.0,12.35,3.93,0.0
20190319:0009,0.0,0.0,12.14,3.24,0.0
20190319:0109,0.0,0.0,11.81,2.55,0.0
20190319:0209,0.0,0.0,11.46,2.07,0.0
20190319:0309,0.0,0.0,10.7,1.79,0.0
20190319:0409,0.0,0.0,10.4,1.66,0.0
20190319:0509,0.0,0.0,10.66,1.24,0.0
20190319:0609,0.0,0.0,11.53,0.9,0.0
20190319:0709,49.59,9.85,10.38,1.31,0.0
20190319:0809,257.8,21.53,12.13,1.24,0.0
20190319:0909,290.98,32.51,13.08,1.31,0.0
20190319:1009,509.58,42.14,13.74,2.07,0.0
20190319:1109,198.21,49.31,14.12,2.9,0.0
20190319:1209,439.51,52.52,14.09,3.24,0.0
20190319:1309,478.54,50.75,13.63,3.45,0.0
20190319:1409,152.61,44.59,13.04,3.24,0.0
20190319:1509,249.56,35.55,13.37,3.17,0.0
20190319:1609,50.25,24.89,13.3,3.03,0.0
20190319:1709,172.56,13.37,13.49,3.38,0.0
20190319:1809,0.0,0.0,12.68,4.48,0.0
20190319:1909,0.0,0.0,11.55,4.76,0.0
20190319:2009,0.0,0.0,11.12,4.62,0.0
20190319:2109,0.0,0.0,10.93,4.41,0.0
20190319:2209,0.0,0.0,10.74,4.28,0.0
20190319:2309,0.0,0.0,10.54,4.28,0.0
20190320:0009,0.0,0.0,10.24,4.14,0.0
20190320:0109,0.0,0.0,9.95,3.93,0.0
20190320:0209,0.0,0.0,9.61,3.86,0.0
20190320:0309,0.0,0.0,9.21,3.79,0.0
20190320:0409,0.0,0.0,8.83,4.07,0.0
20190320:0509,0.0,0.0,8.39,4.34,0.0
20190320:0609,0.0,0.0,8.23,4.55,0.0
20190320:0709,149.18,10.15,8.32,4.48,0.0
20190320:0809,407.36,21.84,10.0,4.97,0.0
20190320:0909,649.56,32.85,11.25,5.38,0.0
20190320:1009,808.58,42.5,12.54,5.86,0.0
20190320:1109,733.33,49.71,13.56,6.28,0.0
20190320:1209,192.63,52.92,13.76,6.76,0.0
20190320:1309,68.86,51.11,13.64,7.17,0.0
20190320:1409,67.0,44.89,13.36,7.24,0.0
20190320:1509,500.62,35.8,13.17,7.31,0.0
20190320:1609,436.66,25.1,12.75,7.24,0.0
20190320:1709,199.3,13.55,12.22,7.31,0.0
20190320:1809,0.0,0.0,11.5,6.9,0.0
20190320:1909,0.0,0.0,10.93,5.79,0.0
20190320:2009,0.0,0.0,10.54,6.07,0.0
20190320:2109,0.0,0.0,10.29,5.93,0.0
20190320:2209,0.0,0.0,10.0,5.38,0.0
20190320:2309,0.0,0.0,9.77,4.76,0.0
20190321:0009,0.0,0.0,9.38,4.62,0.0
20190321:0109,0.0,0.0,9.04,4.83,0.0
20190321:0209,0.0,0.0,8.81,5.03,0.0
20190321:0309,0.0,0.0,8.59,4.97,0.0
20190321:0409,0.0,0.0,8.39,4.97,0.0
20190321:0509,0.0,0.0,8.28,4.83,0.0
20190321:0609,0.0,0.0,8.24,4.76,0.0
20190321:0709,152.18,10.45,8.58,5.38,0.0
20190321:0809,415.55,22.16,10.32,5.52,0.0
20190321:0909,669.21,33.18,11.69,6.21,0.0
20190321:1009,823.02,42.87,12.81,6.62,0.0
20190321:1109,794.39,50.1,13.75,6.97,0.0
20190321:1209,944.27,53.32,14.72,7.38,0.0
20190321:1309,800.03,51.46,14.92,7.52,0.0
20190321:1409,406.87,45.18,14.83,7.45,0.0
20190321:1509,574.53,36.04,14.65,7.31,0.0
20190321:1609,296.06,25.3,14.59,7.1,0.0
20190321:1709,228.72,13.74,14.03,7.03,0.0
20190321:1809,0.0,0.0,13.17,6.9,0.0
20190321:1909,0.0,0.0,12.55,6.07,0.0
20190321:2009,0.0,0.0,11.97,6.21,0.0
20190321:2109,0.0,0.0,11.5,6.07,0.0
20190321:2209,0.0,0.0,11.07,5.72,0.0
20190321:2309,0.0,0.0,10.67,5.38,0.0
20190322:0009,0.0,0.0,10.28,5.03,0.0
20190322:0109,0.0,0.0,9.85,4.76,0.0
20190322:0209,0.0,0.0,9.52,4.62,0.0
20190322:0309,0.0,0.0,9.23,4.41,0.0
20190322:0409,0.0,0.0,8.86,4.41,0.0
20190322:0509,0.0,0.0,8.58,4.34,0.0
20190322:0609,0.0,0.0,8.33,4.41,0.0
20190322:0709,151.65,10.75,8.76,4.28,0.0
20190322:0809,406.91,22.47,10.84,4.34,0.0
20190322:0909,658.54,33.52,12.52,5.17,0.0
20190322:1009,871.91,43.24,13.69,5.66,0.0
20190322:1109,1033.26,50.5,14.77,5.86,0.0
20190322:1209,1115.85,53.72,15.47,6.0,0.0
20190322:1309,1079.94,51.82,15.82,6.07,0.0
20190322:1409,945.31,45.48,15.82,6.07,0.0
20190322:1509,748.01,36.28,15.7,6.0,0.0
20190322:1609,531.1,25.5,15.38,5.72,0.0
20190322:1709,252.78,13.92,15.03,5.52,0.0
20190322:1809,0.0,0.0,14.4,5.17,0.0
20190322:1909,0.0,0.0,13.57,4.76,0.0
20190322:2009,0.0,0.0,13.16,4.48,0.0
20190322:2109,0.0,0.0,12.8,3.93,0.0
20190322:2209,0.0,0.0,12.29,3.38,0.0
20190322:2309,0.0,0.0,11.59,2.97,0.0
20190323:0009,0.0,0.0,10.88,2.69,0.0
20190323:0109,0.0,0.0,10.22,2.55,0.0
20190323:0209,0.0,0.0,9.8,2.69,0.0
20190323:0309,0.0,0.0,9.73,3.17,0.0
20190323:0409,0.0,0.0,9.94,4.0,0.0
20190323:0509,0.0,0.0,10.18,4.83,0.0
20190323:0609,0.0,0.0,10.06,5.17,0.0
20190323:0709,153.54,11.06,10.98,5.59,0.0
20190323:0809,405.31,22.78,12.51,5.93,0.0
20190323:0909,614.2,33.85,13.66,6.41,0.0
20190323:1009,600.75,43.6,14.61,7.31,0.0
20190323:1109,753.97,50.9,14.82,7.59,0.0
20190323:1209,821.67,54.11,14.84,7.45,0.0
20190323:1309,966.67,52.18,15.01,7.52,0.0
20190323:1409,689.39,45.77,14.83,7.86,0.0
20190323:1509,359.98,36.52,14.5,8.0,0.0
20190323:1609,128.9,25.71,14.61,8.21,0.0
20190323:1709,171.95,14.1,14.38,8.0,0.0
20190323:1809,0.0,0.0,13.96,7.24,0.0
20190323:1909,0.0,0.0,12.94,6.9,0.0
20190323:2009,0.0,0.0,12.69,6.76,0.0
20190323:2109,0.0,0.0,12.55,7.17,0.0
20190323:2209,0.0,0.0,12.36,6.9,0.0
20190323:2309,0.0,0.0,12.17,6.41,0.0
20190324:0009,0.0,0.0,11.89,6.28,0.0
20190324:0109,0.0,0.0,11.65,6.41,0.0
20190324:0209,0.0,0.0,11.67,6.69,0.0
20190324:0309,0.0,0.0,11.46,6.69,0.0
20190324:0409,0.0,0.0,11.53,6.76,0.0
20190324:0509,0.0,0.0,11.57,6.34,0.0
20190324:0609,0.0,0.0,11.65,6.41,0.0
20190324:0709,40.94,11.36,12.27,6.14,0.0
20190324:0809,128.42,23.1,13.34,6.34,0.0
20190324:0909,49.32,34.19,14.27,6.41,0.0
20190324:1009,103.29,43.97,15.44,6.41,0.0
20190324:1109,368.51,51.29,16.42,6.48,0.0
20190324:1209,160.06,54.51,16.89,6.62,0.0
20190324:1309,310.28,52.53,17.02,6.9,0.0
20190324:1409,327.49,46.06,17.05,6.76,0.0
20190324:1509,258.62,36.75,16.7,6.69,0.0
20190324:1609,187.09,25.91,16.24,6.48,0.0
20190324:1709,81.57,14.28,15.77,6.41,0.0
20190324:1809,0.0,0.0,15.08,6.41,0.0
20190324:1909,0.0,0.0,14.68,5.66,0.0
20190324:2009,0.0,0.0,14.3,5.24,0.0
20190324:2109,0.0,0.0,13.98,5.03,0.0
20190324:2209,0.0,0.0,13.73,4.97,0.0
20190324:2309,0.0,0.0,13.7,5.03,0.0
20190325:0009,0.0,0.0,13.54,4.9,0.0
20190325:0109,0.0,0.0,13.5,4.69,0.0
20190325:0209,0.0,0.0,13.13,4.55,0.0
20190325:0309,0.0,0.0,12.78,4.48,0.0
20190325:0409,0.0,0.0,12.5,4.41,0.0
20190325:0509,0.0,0.0,12.22,4.34,0.0
20190325:0609,0.0,0.0,11.99,4.28,0.0
20190325:0709,160.89,11.66,12.24,4.07,0.0
20190325:0809,414.42,23.41,14.5,4.28,0.0
20190325:0909,673.23,34.52,15.9,5.03,0.0
20190325:1009,881.74,44.33,16.95,5.45,0.0
20190325:1109,1004.63,51.69,17.82,5.72,0.0
20190325:1209,1091.28,54.91,18.46,5.93,0.0
20190325:1309,1046.61,52.88,18.78,6.28,0.0
20190325:1409,932.59,46.34,18.82,6.41,0.0
20190325:1509,761.46,36.98,18.64,6.62,0.0
20190325:1609,526.1,26.1,18.25,6.69,0.0
20190325:1709,265.51,14.46,17.68,6.62,0.0
20190325:1809,7.04,2.51,16.99,6.28,0.0
20190325:1909,0.0,0.0,16.07,5.45,0.0
20190325:2009,0.0,0.0,15.52,5.24,0.0
20190325:2109,0.0,0.0,15.07,5.03,0.0
20190325:2209,0.0,0.0,14.57,4.69,0.0
20190325:2309,0.0,0.0,14.12,4.76,0.0
20190326:0009,0.0,0.0,13.83,5.1,0.0
20190326:0109,0.0,0.0,13.66,5.45,0.0
20190326:0209,0.0,0.0,13.55,5.59,0.0
20190326:0309,0.0,0.0,13.46,5.79,0.0
20190326:0409,0.0,0.0,13.47,6.0,0.0
20190326:0509,0.0,0.0,13.54,6.34,0.0
20190326:0609,0.0,0.0,13.63,6.76,0.0
20190326:0709,138.25,11.96,14.0,6.9,0.0
20190326:0809,384.91,23.72,15.05,7.86,0.0
20190326:0909,592.27,34.86,15.88,8.97,0.0
20190326:1009,837.89,44.7,16.52,9.59,0.0
20190326:1109,992.83,52.08,17.03,9.93,0.0
20190326:1209,1108.29,55.3,17.22,10.21,0.0
20190326:1309,1020.09,53.23,17.33,10.69,0.0
20190326:1409,869.98,46.63,17.2,10.97,0.0
20190326:1509,641.59,37.21,16.63,10.83,0.0
20190326:1609,367.32,26.3,15.88,10.62,0.0
20190326:1709,115.73,14.64,15.29,10.41,0.0
20190326:1809,5.28,2.68,14.39,9.79,0.0
20190326:1909,0.0,0.0,13.73,8.9,0.0
20190326:2009,0.0,0.0,13.24,9.31,0.0
20190326:2109,0.0,0.0,12.74,9.31,0.0
20190326:2209,0.0,0.0,12.24,9.38,0.0
20190326:2309,0.0,0.0,11.78,9.31,0.0
20190327:0009,0.0,0.0,11.32,9.24,0.0
20190327:0109,0.0,0.0,11.01,9.17,0.0
20190327:0209,0.0,0.0,10.72,9.1,0.0
20190327:0309,0.0,0.0,10.52,8.97,0.0
20190327:0409,0.0,0.0,10.33,8.62,0.0
20190327:0509,0.0,0.0,10.16,8.41,0.0
20190327:0609,0.0,0.0,9.98,8.28,0.0
20190327:0709,175.72,12.26,10.27,8.07,0.0
20190327:0809,440.74,24.03,11.38,8.21,0.0
20190327:0909,690.77,35.19,12.76,8.41,0.0
20190327:1009,905.53,45.06,14.07,8.62,0.0
20190327:1109,1049.14,52.47,15.03,8.83,0.0
20190327:1209,1142.93,55.7,15.7,8.97,0.0
20190327:1309,1102.95,53.58,16.07,8.9,0.0
20190327:1409,966.54,46.91,16.24,8.76,0.0
20190327:1509,775.8,37.44,16.1,8.55,0.0
20190327:1609,545.5,26.49,15.65,8.41,0.0
20190327:1709,277.14,14.81,14.92,8.41,0.0
20190327:1809,10.56,2.85,13.92,8.21,0.0
20190327:1909,0.0,0.0,12.98,7.72,0.0
20190327:2009,0.0,0.0,12.27,7.24,0.0
20190327:2109,0.0,0.0,11.81,6.62,0.0
20190327:2209,0.0,0.0,11.45,6.14,0.0
20190327:2309,0.0,0.0,11.11,5.86,0.0
20190328:0009,0.0,0.0,10.79,5.66,0.0
20190328:0109,0.0,0.0,10.56,5.45,0.0
20190328:0209,0.0,0.0,10.24,5.17,0.0
20190328:0309,0.0,0.0,9.83,4.97,0.0
20190328:0409,0.0,0.0,9.53,4.9,0.0
20190328:0509,0.0,0.0,9.31,4.97,0.0
20190328:0609,0.0,0.0,9.19,4.97,0.0
20190328:0709,181.25,12.56,9.91,5.24,0.0
20190328:0809,445.16,24.34,12.13,5.45,0.0
20190328:0909,694.98,35.52,13.61,6.34,0.0
20190328:1009,920.14,45.42,14.61,6.83,0.0
20190328:1109,1076.97,52.87,15.34,6.97,0.0
20190328:1209,1150.41,56.09,15.86,6.97,0.0
20190328:1309,1112.14,53.93,16.19,6.97,0.0
20190328:1409,980.82,47.19,16.32,7.17,0.0
20190328:1509,793.59,37.67,16.19,7.45,0.0
20190328:1609,558.08,26.69,15.81,7.66,0.0
20190328:1709,281.82,14.99,15.19,7.59,0.0
20190328:1809,11.44,3.02,14.25,7.31,0.0
20190328:1909,0.0,0.0,13.13,6.9,0.0
20190328:2009,0.0,0.0,12.5,6.97,0.0
20190328:2109,0.0,0.0,12.02,6.97,0.0
20190328:2209,0.0,0.0,11.65,6.69,0.0
20190328:2309,0.0,0.0,11.32,6.07,0.0
20190329:0009,0.0,0.0,11.02,5.72,0.0
20190329:0109,0.0,0.0,10.67,5.79,0.0
20190329:0209,0.0,0.0,10.51,6.0,0.0
20190329:0309,0.0,0.0,10.38,6.34,0.0
20190329:0409,0.0,0.0,10.24,6.55,0.0
20190329:0509,0.0,0.0,10.04,6.69,0.0
20190329:0609,0.0,0.0,9.84,6.55,0.0
20190329:0709,165.78,12.86,10.22,6.21,0.0
20190329:0809,388.02,24.65,11.6,6.76,0.0
20190329:0909,651.42,35.85,12.96,7.66,0.0
20190329:1009,876.31,45.78,14.35,8.0,0.0
20190329:1109,1019.8,53.26,15.49,8.0,0.0
20190329:1209,952.88,56.49,16.12,7.72,0.0
20190329:1309,1039.65,54.27,16.42,7.45,0.0
20190329:1409,494.62,47.47,16.65,7.59,0.0
20190329:1509,749.81,37.89,16.5,7.59,0.0
20190329:1609,195.02,26.88,16.16,7.86,0.0
20190329:1709,246.97,15.16,15.41,7.66,0.0
20190329:1809,11.44,3.19,14.32,7.52,0.0
20190329:1909,0.0,0.0,13.44,6.69,0.0
20190329:2009,0.0,0.0,12.76,6.48,0.0
20190329:2109,0.0,0.0,12.28,6.21,0.0
20190329:2209,0.0,0.0,11.84,5.93,0.0
20190329:2309,0.0,0.0,11.47,5.93,0.0
20190330:0009,0.0,0.0,11.11,5.93,0.0
20190330:0109,0.0,0.0,10.81,5.66,0.0
20190330:0209,0.0,0.0,10.52,5.38,0.0
20190330:0309,0.0,0.0,10.42,5.24,0.0
20190330:0409,0.0,0.0,10.12,5.03,0.0
20190330:0509,0.0,0.0,9.96,4.97,0.0
20190330:0609,0.0,0.0,9.89,5.17,0.0
20190330:0709,171.56,13.16,10.85,5.1,0.0
20190330:0809,407.68,24.96,12.36,5.79,0.0
20190330:0909,300.44,36.18,13.74,6.21,0.0
20190330:1009,841.61,46.14,14.81,6.69,0.0
20190330:1109,1012.14,53.65,15.59,7.31,0.0
20190330:1209,1111.98,56.88,16.36,7.66,0.0
20190330:1309,1043.19,54.61,17.02,7.66,0.0
20190330:1409,921.64,47.74,17.36,7.52,0.0
20190330:1509,727.28,38.12,17.33,7.66,0.0
20190330:1609,517.2,27.07,17.08,7.86,0.0
20190330:1709,123.62,15.34,16.26,7.52,0.0
20190330:1809,6.16,3.36,15.21,6.97,0.0
20190330:1909,0.0,0.0,14.37,6.07,0.0
20190330:2009,0.0,0.0,13.64,6.21,0.0
20190330:2109,0.0,0.0,13.17,5.86,0.0
20190330:2209,0.0,0.0,12.69,5.86,0.0
20190330:2309,0.0,0.0,12.26,6.07,0.0
20190331:0009,0.0,0.0,12.02,6.0,0.0
20190331:0109,0.0,0.0,11.78,6.0,0.0
20190331:0209,0.0,0.0,11.74,6.14,0.0
20190331:0309,0.0,0.0,11.87,6.14,0.0
20190331:0409,0.0,0.0,11.9,6.07,0.0
20190331:0509,0.0,0.0,11.94,6.0,0.0
20190331:0609,0.0,0.0,11.92,6.0,0.0
20190331:0709,70.76,13.45,12.17,5.45,0.0
20190331:0809,95.85,25.27,12.54,5.17,0.0
20190331:0909,52.11,36.51,12.97,5.24,0.0
20190331:1009,61.42,46.5,13.23,4.97,0.0
20190331:1109,145.17,54.04,13.82,4.41,0.0
20190331:1209,133.07,57.27,13.78,3.52,0.0
20190331:1309,101.43,54.95,13.86,2.28,0.0
20190331:1409,131.21,48.02,13.97,0.76,0.0
20190331:1509,70.72,38.34,13.75,0.76,0.0
20190331:1609,127.49,27.26,13.6,1.17,0.0
20190331:1709,95.78,15.51,13.26,1.17,0.0
20190331:1809,8.8,3.53,12.93,2.0,0.0
20190331:1909,0.0,0.0,12.86,2.28,0.0
20190331:2009,0.0,0.0,12.76,2.62,0.0
20190331:2109,0.0,0.0,12.61,2.41,0.0
20190331:2209,0.0,0.0,12.56,2.48,0.0
20190331:2309,0.0,0.0,12.5,2.83,0.0
20190401:0009,0.0,0.0,12.4,3.03,0.0
20190401:0109,0.0,0.0,12.45,3.17,0.0
20190401:0209,0.0,0.0,12.32,3.31,0.0
20190401:0309,0.0,0.0,12.23,3.1,0.0
20190401:0409,0.0,0.0,12.03,2.76,0.0
20190401:0509,0.0,0.0,11.89,2.41,0.0
20190401:0609,0.0,0.0,11.46,2.34,0.0
20190401:0709,141.98,13.75,12.38,2.83,0.0
20190401:0809,249.86,25.57,13.4,2.97,0.0
20190401:0909,370.6,36.83,14.02,3.03,0.0
20190401:1009,418.47,46.86,14.59,3.59,0.0
20190401:1109,201.93,54.42,14.91,4.0,0.0
20190401:1209,368.26,57.66,15.14,4.07,0.0
20190401:1309,527.5,55.29,15.2,3.93,0.0
20190401:1409,643.01,48.29,15.42,3.93,0.0
20190401:1509,410.59,38.56,15.5,4.07,0.0
20190401:1609,519.73,27.44,15.22,4.07,0.0
20190401:1709,262.74,15.68,14.83,3.66,0.0
20190401:1809,15.84,3.7,14.28,3.24,0.0
20190401:1909,0.0,0.0,14.31,2.97,0.0
20190401:2009,0.0,0.0,13.78,2.9,0.0
20190401:2109,0.0,0.0,13.05,2.55,0.0
20190401:2209,0.0,0.0,12.32,2.48,0.0
20190401:2309,0.0,0.0,11.71,2.41,0.0
20190402:0009,0.0,0.0,11.31,2.21,0.0
20190402:0109,0.0,0.0,10.76,2.07,0.0
20190402:0209,0.0,0.0,10.33,2.21,0.0
20190402:0309,0.0,0.0,10.1,2.41,0.0
20190402:0409,0.0,0.0,9.77,2.21,0.0
20190402:0509,0.0,0.0,9.77,2.07,0.0
20190402:0609,0.0,0.0,9.53,2.14,0.0
20190402:0709,156.78,14.04,10.72,1.66,0.0
20190402:0809,439.79,25.88,14.26,1.66,0.0
20190402:0909,689.87,37.15,15.25,2.14,0.0
20190402:1009,842.15,47.21,15.88,2.69,0.0
20190402:1109,860.44,54.81,16.37,3.17,0.0
20190402:1209,1123.86,58.05,16.8,3.45,0.0
20190402:1309,1057.66,55.63,17.18,3.72,0.0
20190402:1409,897.38,48.56,17.04,3.66,0.0
20190402:1509,549.36,38.77,17.0,3.66,0.0
20190402:1609,454.61,27.63,16.75,3.38,0.0
20190402:1709,222.73,15.85,16.24,3.1,0.0
20190402:1809,16.72,3.86,15.86,3.45,0.0
20190402:1909,0.0,0.0,15.4,3.66,0.0
20190402:2009,0.0,0.0,15.0,3.52,0.0
20190402:2109,0.0,0.0,14.6,3.03,0.0
20190402:2209,0.0,0.0,14.13,3.17,0.0
20190402:2309,0.0,0.0,13.56,2.76,0.0
20190403:0009,0.0,0.0,12.79,2.21,0.0
20190403:0109,0.0,0.0,12.24,2.21,0.0
20190403:0209,0.0,0.0,11.84,2.28,0.0
20190403:0309,0.0,0.0,11.27,2.14,0.0
20190403:0409,0.0,0.0,11.08,2.0,0.0
20190403:0509,0.0,0.0,11.04,1.86,0.0
20190403:0609,0.0,0.0,10.73,1.86,0.0
20190403:0709,191.81,14.34,11.97,1.38,0.0
20190403:0809,446.82,26.18,15.06,1.38,0.0
20190403:0909,703.28,37.47,15.98,2.07,0.0
20190403:1009,922.47,47.56,16.39,2.76,0.0
20190403:1109,940.74,55.19,16.78,3.52,0.0
20190403:1209,1121.92,58.43,17.02,3.93,0.0
20190403:1309,1082.65,55.96,17.25,4.21,0.0
20190403:1409,963.25,48.82,17.51,4.28,0.0
20190403:1509,767.74,38.99,17.88,4.76,0.0
20190403:1609,538.62,27.81,18.05,5.59,0.0
20190403:1709,269.9,16.02,17.88,5.93,0.0
20190403:1809,17.6,4.03,17.43,5.72,0.0
20190403:1909,0.0,0.0,16.8,5.59,0.0
20190403:2009,0.0,0.0,16.33,5.24,0.0
20190403:2109,0.0,0.0,15.86,4.76,0.0
20190403:2209,0.0,0.0,15.3,4.28,0.0
20190403:2309,0.0,0.0,14.6,4.0,0.0
20190404:0009,0.0,0.0,13.75,3.72,0.0
20190404:0109,0.0,0.0,12.71,3.24,0.0
20190404:0209,0.0,0.0,11.5,2.62,0.0
20190404:0309,0.0,0.0,10.87,2.07,0.0
20190404:0409,0.0,0.0,11.06,1.72,0.0
20190404:0509,0.0,0.0,11.72,1.38,0.0
20190404:0609,8.8,2.64,12.27,1.24,0.0
20190404:0709,172.1,14.63,11.32,3.17,0.0
20190404:0809,268.11,26.48,13.18,4.55,0.0
20190404:0909,303.55,37.79,13.48,4.83,0.0
20190404:1009,440.49,47.91,13.86,4.55,0.0
20190404:1109,196.35,55.58,14.01,4.21,0.0
20190404:1209,120.04,58.82,14.08,3.86,0.0
20190404:1309,99.57,56.3,13.89,3.45,0.0
20190404:1409,103.29,49.08,13.73,2.76,0.0
20190404:1509,124.7,39.2,13.65,2.21,0.0
20190404:1609,142.71,27.99,13.24,2.07,0.0
20190404:1709,74.45,16.19,12.95,2.07,0.0
20190404:1809,10.56,4.2,12.67,2.0,0.0
20190404:1909,0.0,0.0,12.16,2.14,0.0
20190404:2009,0.0,0.0,11.86,2.62,0.0
20190404:2109,0.0,0.0,11.74,3.31,0.0
20190404:2209,0.0,0.0,11.9,4.62,0.0
20190404:2309,0.0,0.0,11.76,5.79,0.0
20190405:0009,0.0,0.0,11.53,6.41,0.0
20190405:0109,0.0,0.0,11.42,6.76,0.0
20190405:0209,0.0,0.0,11.44,6.83,0.0
20190405:0309,0.0,0.0,11.56,6.9,0.0
20190405:0409,0.0,0.0,11.46,7.17,0.0
20190405:0509,0.0,0.0,11.33,7.31,0.0
20190405:0609,2.64,2.93,11.14,7.1,0.0
20190405:0709,90.02,14.91,11.4,6.55,0.0
20190405:0809,457.66,26.77,12.15,7.1,0.0
20190405:0909,129.35,38.11,12.97,8.07,0.0
20190405:1009,158.2,48.26,12.98,8.83,0.0
20190405:1109,635.31,55.96,12.8,8.9,0.0
20190405:1209,585.93,59.2,12.81,8.21,0.0
20190405:1309,318.06,56.62,12.09,8.76,0.0
20190405:1409,90.26,49.34,12.11,8.41,0.0
20190405:1509,223.84,39.41,12.5,8.28,0.0
20190405:1609,248.39,28.17,12.0,8.76,0.0
20190405:1709,33.5,16.35,11.59,8.97,0.0
20190405:1809,7.04,4.37,11.47,8.83,0.0
20190405:1909,0.0,0.0,11.78,7.93,0.0
20190405:2009,0.0,0.0,11.46,7.59,0.0
