Latitude (decimal degrees):	36.875
Longitude (decimal degrees):	-2.594
Elevation (m):	623
Radiation database:	PVGIS-SARAH2


Slope: 34 deg. (optimum)
Azimuth: 1 deg. (optimum)
time,G(i),H_sun,T2m,WS10m,Int
20190529:1209,982.03,74.73,22.52,6.62,0.0
20190529:1309,961.73,69.63,22.68,6.55,0.0
20190529:1409,858.2,59.48,22.31,6.34,0.0
20190529:1509,686.91,47.88,21.69,5.93,0.0
20190529:1609,477.93,35.91,21.37,5.86,0.0
20190529:1709,255.65,23.98,20.96,5.72,0.0
20190529:1809,57.52,12.34,20.32,5.59,0.0
20190529:1909,0.0,0.0,19.4,5.31,0.0
20190529:2009,0.0,0.0,18.73,5.31,0.0
20190529:2109,0.0,0.0,18.27,5.31,0.0
20190529:2209,0.0,0.0,17.93,5.24,0.0
20190529:2309,0.0,0.0,17.63,4.97,0.0
20190530:0009,0.0,0.0,17.35,4.69,0.0
20190530:0109,0.0,0.0,17.07,4.62,0.0
20190530:0209,0.0,0.0,16.82,4.62,0.0
20190530:0309,0.0,0.0,16.6,4.55,0.0
20190530:0409,0.0,0.0,16.4,4.55,0.0
20190530:0509,0.0,0.0,16.22,4.62,0.0
20190530:0609,59.79,13.26,16.62,4.83,0.0
20190530:0709,258.37,24.93,17.86,5.66,0.0
20190530:0809,491.05,36.87,19.17,6.28,0.0
20190530:0909,701.68,48.82,20.24,6.48,0.0
20190530:1009,872.6,60.38,21.16,6.69,0.0
20190530:1109,982.63,70.37,21.9,6.97,0.0
20190530:1209,1021.45,74.89,22.38,7.17,0.0
20190530:1309,983.74,69.77,22.63,7.38,0.0
20190530:1409,874.21,59.59,22.75,7.45,0.0
20190530:1509,701.34,47.98,22.73,7.38,0.0
20190530:1609,490.36,36.02,22.55,7.31,0.0
20190530:1709,261.7,24.09,22.21,7.1,0.0
20190530:1809,55.33,12.45,21.58,6.83,0.0
20190530:1909,0.0,0.0,20.35,6.28,0.0
20190530:2009,0.0,0.0,19.53,5.79,0.0
20190530:2109,0.0,0.0,19.0,5.45,0.0
20190530:2209,0.0,0.0,18.58,5.17,0.0
20190530:2309,0.0,0.0,18.2,4.97,0.0
20190531:0009,0.0,0.0,17.84,4.9,0.0
20190531:0109,0.0,0.0,17.5,4.97,0.0
20190531:0209,0.0,0.0,17.22,5.1,0.0
20190531:0309,0.0,0.0,16.99,5.31,0.0
20190531:0409,0.0,0.0,16.81,5.45,0.0
20190531:0509,0.0,0.0,16.66,5.45,0.0
20190531:0609,63.3,13.32,17.19,5.31,0.0
20190531:0709,256.63,24.98,19.2,5.59,0.0
20190531:0809,483.0,36.91,20.67,6.55,0.0
20190531:0909,694.12,48.87,21.76,7.1,0.0
20190531:1009,854.59,60.44,22.65,7.24,0.0
20190531:1109,976.55,70.47,23.29,7.38,0.0
20190531:1209,1004.93,75.03,23.71,7.38,0.0
20190531:1309,983.29,69.9,24.02,7.31,0.0
20190531:1409,870.35,59.7,24.22,7.38,0.0
20190531:1509,697.81,48.09,24.25,7.45,0.0
20190531:1609,491.21,36.12,24.07,7.52,0.0
20190531:1709,261.95,24.19,23.67,7.52,0.0
20190531:1809,56.39,12.56,22.96,7.31,0.0
20190531:1909,0.0,0.0,21.82,6.76,0.0
20190531:2009,0.0,0.0,21.1,6.48,0.0
20190531:2109,0.0,0.0,20.57,6.07,0.0
20190531:2209,0.0,0.0,20.08,5.66,0.0
20190531:2309,0.0,0.0,19.58,5.24,0.0
20190601:0009,0.0,0.0,19.01,4.97,0.0
20190601:0109,0.0,0.0,18.5,4.9,0.0
20190601:0209,0.0,0.0,17.99,4.83,0.0
20190601:0309,0.0,0.0,17.52,4.76,0.0
20190601:0409,0.0,0.0,17.12,4.76,0.0
20190601:0509,0.0,0.0,16.81,4.83,0.0
20190601:0609,56.65,13.37,17.36,4.9,0.0
20190601:0709,259.72,25.02,19.54,5.03,0.0
20190601:0809,491.62,36.95,21.17,5.66,0.0
20190601:0909,703.98,48.92,22.39,6.14,0.0
20190601:1009,875.92,60.5,23.34,6.55,0.0
20190601:1109,985.94,70.56,23.97,6.76,0.0
20190601:1209,1020.2,75.17,24.43,6.83,0.0
20190601:1309,988.21,70.03,24.76,6.83,0.0
20190601:1409,879.74,59.81,24.89,6.9,0.0
20190601:1509,712.45,48.19,24.83,6.83,0.0
20190601:1609,496.84,36.22,24.53,6.83,0.0
20190601:1709,266.83,24.3,24.01,6.69,0.0
20190601:1809,55.23,12.67,23.27,6.41,0.0
20190601:1909,0.0,0.0,21.9,5.52,0.0
20190601:2009,0.0,0.0,21.08,5.1,0.0
20190601:2109,0.0,0.0,20.43,4.55,0.0
20190601:2209,0.0,0.0,19.88,4.0,0.0
20190601:2309,0.0,0.0,19.27,3.66,0.0
20190602:0009,0.0,0.0,18.58,3.52,0.0
20190602:0109,0.0,0.0,17.88,3.45,0.0
20190602:0209,0.0,0.0,17.25,3.45,0.0
20190602:0309,0.0,0.0,16.59,3.31,0.0
20190602:0409,0.0,0.0,15.84,2.97,0.0
20190602:0509,0.0,0.0,15.02,2.62,0.0
20190602:0609,52.04,13.42,15.48,2.21,0.0
20190602:0709,260.27,25.06,19.58,2.34,0.0
20190602:0809,492.72,36.99,21.46,2.9,0.0
20190602:0909,703.3,48.96,22.39,3.31,0.0
20190602:1009,878.38,60.55,23.14,3.72,0.0
20190602:1109,988.49,70.64,23.63,4.0,0.0
20190602:1209,1027.41,75.31,23.89,4.21,0.0
20190602:1309,981.6,70.16,23.94,4.21,0.0
20190602:1409,873.44,59.92,23.77,3.93,0.0
20190602:1509,708.63,48.29,23.5,3.38,0.0
20190602:1609,491.76,36.31,23.21,2.9,0.0
20190602:1709,266.75,24.39,22.83,2.48,0.0
20190602:1809,57.05,12.78,22.33,2.0,0.0
20190602:1909,0.0,0.0,21.34,1.93,0.0
20190602:2009,0.0,0.0,20.82,1.59,0.0
20190602:2109,0.0,0.0,20.44,0.97,0.0
20190602:2209,0.0,0.0,20.11,0.28,0.0
20190602:2309,0.0,0.0,19.84,0.14,0.0
20190603:0009,0.0,0.0,19.51,0.14,0.0
20190603:0109,0.0,0.0,19.11,0.34,0.0
20190603:0209,0.0,0.0,18.84,0.62,0.0
20190603:0309,0.0,0.0,18.62,0.48,0.0
20190603:0409,0.0,0.0,18.43,0.34,0.0
20190603:0509,7.03,2.35,18.33,0.34,0.0
20190603:0609,54.55,13.46,18.46,0.55,0.0
20190603:0709,256.17,25.1,19.5,1.17,0.0
20190603:0809,482.37,37.02,20.78,1.93,0.0
20190603:0909,678.24,48.99,21.63,2.55,0.0
20190603:1009,859.47,60.6,22.27,2.83,0.0
20190603:1109,973.53,70.72,22.77,2.9,0.0
20190603:1209,1006.65,75.43,23.04,2.62,0.0
20190603:1309,960.88,70.28,23.28,2.28,0.0
20190603:1409,637.97,60.02,23.36,2.07,0.0
20190603:1509,535.4,48.38,23.28,1.72,0.0
20190603:1609,427.53,36.41,23.22,1.52,0.0
20190603:1709,256.59,24.49,22.9,1.31,0.0
20190603:1809,66.01,12.88,22.7,1.1,0.0
20190603:1909,0.0,0.0,21.78,0.76,0.0
20190603:2009,0.0,0.0,21.13,0.97,0.0
20190603:2109,0.0,0.0,20.47,1.1,0.0
20190603:2209,0.0,0.0,20.0,1.1,0.0
20190603:2309,0.0,0.0,19.36,0.97,0.0
20190604:0009,0.0,0.0,19.35,0.97,0.0
20190604:0109,0.0,0.0,19.24,1.1,0.0
20190604:0209,0.0,0.0,18.42,1.45,0.0
20190604:0309,0.0,0.0,18.03,1.66,0.0
20190604:0409,0.0,0.0,17.53,1.86,0.0
20190604:0509,7.91,2.4,16.64,2.21,0.0
20190604:0609,55.58,13.5,17.26,2.34,0.0
20190604:0709,258.4,25.13,20.05,2.0,0.0
20190604:0809,488.38,37.05,21.23,2.69,0.0
20190604:0909,704.19,49.02,22.04,2.9,0.0
20190604:1009,872.96,60.64,22.78,3.24,0.0
20190604:1109,988.47,70.79,23.45,3.66,0.0
20190604:1209,1033.05,75.55,24.06,4.07,0.0
20190604:1309,992.01,70.4,24.56,4.48,0.0
20190604:1409,878.21,60.12,24.83,4.69,0.0
20190604:1509,708.96,48.48,25.13,4.83,0.0
20190604:1609,493.19,36.5,25.4,5.17,0.0
20190604:1709,263.28,24.59,25.32,5.45,0.0
20190604:1809,70.42,12.98,24.84,5.59,0.0
20190604:1909,0.0,0.0,24.0,4.69,0.0
20190604:2009,0.0,0.0,23.69,4.76,0.0
20190604:2109,0.0,0.0,23.38,4.76,0.0
20190604:2209,0.0,0.0,22.93,4.62,0.0
20190604:2309,0.0,0.0,22.45,4.76,0.0
20190605:0009,0.0,0.0,21.99,5.1,0.0
20190605:0109,0.0,0.0,21.63,5.72,0.0
20190605:0209,0.0,0.0,21.1,6.14,0.0
20190605:0309,0.0,0.0,20.68,6.55,0.0
20190605:0409,0.0,0.0,20.29,7.03,0.0
20190605:0509,5.28,2.44,19.95,7.38,0.0
20190605:0609,58.51,13.53,19.84,7.52,0.0
20190605:0709,252.6,25.15,20.63,7.59,0.0
20190605:0809,476.31,37.07,21.12,7.45,0.0
20190605:0909,687.11,49.04,21.64,7.24,0.0
20190605:1009,836.29,60.67,22.24,7.66,0.0
20190605:1109,951.93,70.86,22.82,8.07,0.0
20190605:1209,1000.66,75.67,23.19,8.14,0.0
20190605:1309,970.93,70.51,23.4,7.93,0.0
20190605:1409,860.64,60.22,23.44,7.45,0.0
20190605:1509,671.31,48.57,23.31,6.97,0.0
20190605:1609,475.38,36.59,23.0,6.41,0.0
20190605:1709,252.34,24.68,22.71,6.21,0.0
20190605:1809,84.1,13.07,22.32,5.45,0.0
20190605:1909,0.0,0.0,21.97,4.21,0.0
20190605:2009,0.0,0.0,21.4,3.17,0.0
20190605:2109,0.0,0.0,21.0,2.34,0.0
20190605:2209,0.0,0.0,20.23,2.0,0.0
20190605:2309,0.0,0.0,19.22,2.07,0.0
20190606:0009,0.0,0.0,18.34,2.28,0.0
20190606:0109,0.0,0.0,17.55,2.34,0.0
20190606:0209,0.0,0.0,16.77,2.21,0.0
20190606:0309,0.0,0.0,16.4,2.07,0.0
20190606:0409,0.0,0.0,15.93,2.07,0.0
20190606:0509,7.91,2.48,15.65,2.07,0.0
20190606:0609,55.08,13.56,16.04,1.93,0.0
20190606:0709,256.08,25.17,19.93,0.41,0.0
20190606:0809,483.32,37.09,20.54,0.69,0.0
20190606:0909,695.59,49.06,20.94,1.1,0.0
20190606:1009,861.73,60.7,21.37,1.72,0.0
20190606:1109,966.86,70.92,21.93,2.55,0.0
20190606:1209,1005.57,75.77,22.34,3.17,0.0
20190606:1309,980.39,70.62,22.66,3.52,0.0
20190606:1409,868.98,60.32,22.8,3.93,0.0
20190606:1509,702.37,48.66,22.75,4.21,0.0
20190606:1609,495.04,36.68,22.42,4.21,0.0
20190606:1709,266.6,24.77,22.04,3.86,0.0
20190606:1809,60.88,13.17,21.7,3.59,0.0
20190606:1909,0.0,0.0,21.28,3.31,0.0
20190606:2009,0.0,0.0,20.77,3.66,0.0
20190606:2109,0.0,0.0,20.31,4.0,0.0
20190606:2209,0.0,0.0,19.87,3.93,0.0
20190606:2309,0.0,0.0,19.38,4.07,0.0
20190607:0009,0.0,0.0,18.81,4.34,0.0
20190607:0109,0.0,0.0,18.27,4.48,0.0
20190607:0209,0.0,0.0,17.91,4.34,0.0
20190607:0309,0.0,0.0,17.52,3.93,0.0
20190607:0409,0.0,0.0,17.07,3.59,0.0
20190607:0509,7.03,2.51,16.59,3.38,0.0
20190607:0609,58.17,13.58,16.88,3.17,0.0
20190607:0709,250.38,25.19,19.46,1.93,0.0
20190607:0809,473.26,37.11,20.55,2.07,0.0
20190607:0909,681.39,49.08,21.14,2.55,0.0
20190607:1009,848.97,60.73,21.75,2.83,0.0
20190607:1109,958.34,70.97,22.28,3.03,0.0
20190607:1209,997.01,75.87,22.63,3.24,0.0
20190607:1309,961.77,70.72,22.9,3.38,0.0
20190607:1409,861.65,60.41,23.02,3.45,0.0
20190607:1509,682.41,48.74,23.02,3.59,0.0
20190607:1609,483.77,36.76,22.86,3.79,0.0
20190607:1709,261.12,24.86,22.48,3.66,0.0
20190607:1809,66.67,13.26,21.98,3.24,0.0
20190607:1909,0.0,0.0,21.54,2.0,0.0
20190607:2009,0.0,0.0,20.94,0.62,0.0
20190607:2109,0.0,0.0,20.88,0.55,0.0
20190607:2209,0.0,0.0,20.57,1.24,0.0
20190607:2309,0.0,0.0,19.84,1.66,0.0
20190608:0009,0.0,0.0,19.03,1.86,0.0
20190608:0109,0.0,0.0,18.34,2.0,0.0
20190608:0209,0.0,0.0,17.85,2.21,0.0
20190608:0309,0.0,0.0,17.49,2.21,0.0
20190608:0409,0.0,0.0,17.19,2.21,0.0
20190608:0509,7.91,2.54,16.89,2.28,0.0
20190608:0609,57.69,13.6,17.6,2.21,0.0
20190608:0709,249.19,25.2,20.84,2.69,0.0
20190608:0809,469.38,37.12,22.12,3.72,0.0
20190608:0909,672.78,49.09,22.98,4.69,0.0
20190608:1009,833.28,60.75,23.61,5.66,0.0
20190608:1109,954.46,71.01,24.06,6.28,0.0
20190608:1209,982.92,75.97,24.26,6.55,0.0
20190608:1309,954.38,70.82,24.28,6.62,0.0
20190608:1409,841.13,60.5,24.0,6.69,0.0
20190608:1509,684.14,48.83,23.71,6.62,0.0
20190608:1609,474.9,36.85,23.3,6.34,0.0
20190608:1709,258.21,24.94,22.87,5.93,0.0
20190608:1809,72.7,13.34,22.2,5.45,0.0
20190608:1909,0.0,0.0,21.19,4.83,0.0
20190608:2009,0.0,0.0,20.44,4.34,0.0
20190608:2109,0.0,0.0,19.98,3.93,0.0
20190608:2209,0.0,0.0,19.64,3.38,0.0
20190608:2309,0.0,0.0,19.32,2.48,0.0
20190609:0009,0.0,0.0,18.86,1.52,0.0
20190609:0109,0.0,0.0,18.79,0.55,0.0
20190609:0209,0.0,0.0,18.62,0.55,0.0
20190609:0309,0.0,0.0,17.44,1.31,0.0
20190609:0409,0.0,0.0,17.3,1.86,0.0
20190609:0509,3.52,2.56,17.21,2.28,0.0
20190609:0609,76.33,13.61,17.67,2.41,0.0
20190609:0709,231.84,25.21,18.77,2.55,0.0
20190609:0809,329.43,37.12,19.7,3.24,0.0
20190609:0909,654.45,49.1,20.49,3.72,0.0
20190609:1009,793.26,60.76,21.21,4.28,0.0
20190609:1109,893.82,71.05,21.61,4.69,0.0
20190609:1209,858.44,76.05,22.25,5.17,0.0
20190609:1309,911.92,70.91,22.53,5.31,0.0
20190609:1409,764.67,60.58,22.68,5.45,0.0
20190609:1509,682.25,48.91,22.66,5.79,0.0
20190609:1609,476.03,36.93,22.68,5.59,0.0
20190609:1709,260.63,25.02,22.27,5.1,0.0
20190609:1809,71.44,13.43,21.83,4.97,0.0
20190609:1909,0.0,0.0,21.74,4.62,0.0
20190609:2009,0.0,0.0,21.57,4.62,0.0
20190609:2109,0.0,0.0,21.44,4.48,0.0
20190609:2209,0.0,0.0,21.16,4.14,0.0
20190609:2309,0.0,0.0,20.9,4.0,0.0
20190610:0009,0.0,0.0,20.64,3.72,0.0
20190610:0109,0.0,0.0,20.17,3.38,0.0
20190610:0209,0.0,0.0,19.45,3.24,0.0
20190610:0309,0.0,0.0,18.73,2.97,0.0
20190610:0409,0.0,0.0,18.11,2.69,0.0
20190610:0509,7.91,2.57,17.54,2.41,0.0
20190610:0609,56.21,13.62,18.21,2.28,0.0
20190610:0709,252.59,25.22,21.11,1.17,0.0
20190610:0809,477.71,37.12,22.63,1.03,0.0
20190610:0909,684.21,49.1,22.69,2.48,0.0
20190610:1009,851.85,60.77,22.72,3.1,0.0
20190610:1109,970.11,71.09,23.04,3.31,0.0
20190610:1209,995.39,76.13,23.45,3.79,0.0
20190610:1309,971.41,71.0,23.64,4.34,0.0
20190610:1409,853.57,60.66,23.65,4.97,0.0
20190610:1509,698.44,48.99,23.47,5.17,0.0
20190610:1609,491.97,37.01,23.2,4.9,0.0
20190610:1709,268.3,25.1,22.74,4.55,0.0
20190610:1809,67.75,13.51,22.17,4.28,0.0
20190610:1909,6.15,2.47,21.9,3.66,0.0
20190610:2009,0.0,0.0,21.4,3.17,0.0
20190610:2109,0.0,0.0,21.23,2.55,0.0
20190610:2209,0.0,0.0,21.1,2.28,0.0
20190610:2309,0.0,0.0,20.55,2.14,0.0
20190611:0009,0.0,0.0,19.82,2.28,0.0
20190611:0109,0.0,0.0,19.23,2.55,0.0
20190611:0209,0.0,0.0,18.72,2.83,0.0
20190611:0309,0.0,0.0,18.15,2.83,0.0
20190611:0409,0.0,0.0,17.58,2.9,0.0
20190611:0509,8.79,2.58,17.09,3.03,0.0
20190611:0609,51.56,13.63,17.69,3.1,0.0
20190611:0709,249.44,25.22,20.89,1.59,0.0
20190611:0809,470.07,37.12,21.81,2.28,0.0
20190611:0909,664.84,49.1,22.0,2.97,0.0
20190611:1009,840.78,60.78,22.44,3.52,0.0
20190611:1109,957.72,71.12,23.01,4.28,0.0
20190611:1209,993.03,76.21,23.4,5.1,0.0
20190611:1309,969.05,71.09,23.57,5.72,0.0
20190611:1409,855.76,60.74,23.71,5.86,0.0
20190611:1509,696.19,49.06,23.77,5.86,0.0
20190611:1609,489.79,37.08,23.7,5.72,0.0
20190611:1709,267.73,25.18,23.48,5.45,0.0
20190611:1809,66.05,13.59,23.15,5.1,0.0
20190611:1909,7.03,2.55,23.38,4.07,0.0
20190611:2009,0.0,0.0,22.74,1.93,0.0
20190611:2109,0.0,0.0,21.41,4.41,0.0
20190611:2209,0.0,0.0,18.86,8.07,0.0
20190611:2309,0.0,0.0,18.08,7.52,0.0
20190612:0009,0.0,0.0,17.77,7.24,0.0
20190612:0109,0.0,0.0,17.2,6.69,0.0
20190612:0209,0.0,0.0,16.9,6.07,0.0
20190612:0309,0.0,0.0,16.82,5.52,0.0
20190612:0409,0.0,0.0,16.63,5.17,0.0
20190612:0509,2.64,2.59,16.5,4.9,0.0
20190612:0609,73.32,13.63,16.73,4.83,0.0
20190612:0709,239.78,25.21,17.65,5.24,0.0
20190612:0809,456.56,37.11,18.77,5.17,0.0
20190612:0909,678.17,49.09,19.84,5.1,0.0
20190612:1009,833.9,60.78,20.83,5.24,0.0
20190612:1109,950.65,71.14,21.71,5.45,0.0
20190612:1209,969.95,76.27,22.3,5.86,0.0
20190612:1309,957.41,71.17,22.47,6.48,0.0
20190612:1409,840.94,60.82,22.38,6.62,0.0
20190612:1509,688.51,49.13,22.01,6.41,0.0
20190612:1609,485.95,37.15,21.6,6.14,0.0
20190612:1709,266.81,25.25,21.15,5.93,0.0
20190612:1809,70.13,13.66,20.71,5.72,0.0
20190612:1909,7.91,2.63,20.11,5.38,0.0
20190612:2009,0.0,0.0,19.38,5.24,0.0
20190612:2109,0.0,0.0,18.9,4.76,0.0
20190612:2209,0.0,0.0,18.54,4.48,0.0
20190612:2309,0.0,0.0,18.38,4.34,0.0
20190613:0009,0.0,0.0,18.2,4.0,0.0
20190613:0109,0.0,0.0,17.91,3.93,0.0
20190613:0209,0.0,0.0,17.71,3.72,0.0
20190613:0309,0.0,0.0,17.57,3.52,0.0
20190613:0409,0.0,0.0,17.46,3.59,0.0
20190613:0509,11.43,2.59,17.38,3.59,0.0
20190613:0609,66.97,13.62,17.89,3.52,0.0
20190613:0709,242.87,25.2,19.52,3.86,0.0
20190613:0809,457.3,37.1,20.9,3.72,0.0
20190613:0909,657.86,49.08,22.0,3.45,0.0
20190613:1009,828.2,60.77,22.86,3.59,0.0
20190613:1109,939.38,71.15,23.43,3.93,0.0
20190613:1209,938.54,76.33,23.58,4.0,0.0
20190613:1309,485.23,71.24,23.34,3.86,0.0
20190613:1409,375.86,60.89,22.89,3.24,0.0
20190613:1509,448.65,49.2,22.3,2.48,0.0
20190613:1609,423.2,37.22,21.71,1.86,0.0
20190613:1709,155.22,25.32,21.13,2.0,0.0
20190613:1809,70.69,13.74,20.61,2.21,0.0
20190613:1909,2.64,2.7,19.3,2.48,0.0
20190613:2009,0.0,0.0,18.57,2.34,0.0
20190613:2109,0.0,0.0,18.23,1.79,0.0
20190613:2209,0.0,0.0,18.15,2.28,0.0
20190613:2309,0.0,0.0,18.25,3.17,0.0
20190614:0009,0.0,0.0,18.43,4.07,0.0
20190614:0109,0.0,0.0,18.21,4.34,0.0
20190614:0209,0.0,0.0,17.75,4.69,0.0
20190614:0309,0.0,0.0,17.6,4.48,0.0
20190614:0409,0.0,0.0,17.7,4.69,0.0
20190614:0509,10.55,2.59,17.73,5.31,0.0
20190614:0609,68.85,13.61,17.92,5.45,0.0
20190614:0709,252.51,25.19,19.1,5.45,0.0
20190614:0809,484.71,37.09,19.87,5.93,0.0
20190614:0909,700.84,49.07,20.5,6.62,0.0
20190614:1009,871.0,60.77,21.17,7.31,0.0
20190614:1109,983.35,71.16,21.71,7.86,0.0
20190614:1209,1030.11,76.39,22.1,8.14,0.0
20190614:1309,991.65,71.31,22.34,8.0,0.0
20190614:1409,885.88,60.96,22.4,7.79,0.0
20190614:1509,721.06,49.27,22.28,7.66,0.0
20190614:1609,502.48,37.29,22.0,7.38,0.0
20190614:1709,276.61,25.39,21.76,7.03,0.0
20190614:1809,67.51,13.8,21.42,6.55,0.0
20190614:1909,6.15,2.77,21.43,6.0,0.0
20190614:2009,0.0,0.0,20.89,5.72,0.0
20190614:2109,0.0,0.0,20.5,5.59,0.0
20190614:2209,0.0,0.0,20.03,5.24,0.0
20190614:2309,0.0,0.0,19.56,4.76,0.0
20190615:0009,0.0,0.0,19.1,4.34,0.0
20190615:0109,0.0,0.0,18.65,4.21,0.0
20190615:0209,0.0,0.0,18.1,4.0,0.0
20190615:0309,0.0,0.0,17.43,3.72,0.0
20190615:0409,0.0,0.0,16.62,3.17,0.0
20190615:0509,10.55,2.58,15.8,2.83,0.0
20190615:0609,47.32,13.6,16.35,2.97,0.0
20190615:0709,250.92,25.17,19.1,1.66,0.0
20190615:0809,476.61,37.07,20.23,1.59,0.0
20190615:0909,687.27,49.05,20.86,1.66,0.0
20190615:1009,854.19,60.75,21.51,1.72,0.0
20190615:1109,969.2,71.17,21.96,2.14,0.0
20190615:1209,989.1,76.43,22.26,2.41,0.0
20190615:1309,971.91,71.38,22.43,2.55,0.0
20190615:1409,864.28,61.02,22.52,2.41,0.0
20190615:1509,702.53,49.33,22.58,2.34,0.0
20190615:1609,499.03,37.35,22.43,2.21,0.0
20190615:1709,275.18,25.45,22.14,1.93,0.0
20190615:1809,68.01,13.87,21.65,1.45,0.0
20190615:1909,12.31,2.84,20.71,0.97,0.0
20190615:2009,0.0,0.0,20.14,0.28,0.0
20190615:2109,0.0,0.0,20.11,0.48,0.0
20190615:2209,0.0,0.0,19.88,0.62,0.0
20190615:2309,0.0,0.0,19.17,0.76,0.0
20190616:0009,0.0,0.0,18.86,0.9,0.0
20190616:0109,0.0,0.0,18.45,1.1,0.0
20190616:0209,0.0,0.0,17.75,1.38,0.0
20190616:0309,0.0,0.0,17.04,1.72,0.0
20190616:0409,0.0,0.0,16.45,2.07,0.0
20190616:0509,10.55,2.57,16.35,2.41,0.0
20190616:0609,83.27,13.58,17.26,2.62,0.0
20190616:0709,215.07,25.15,19.73,2.83,0.0
20190616:0809,459.4,37.05,21.13,3.59,0.0
20190616:0909,612.57,49.03,22.39,4.14,0.0
20190616:1009,608.92,60.74,23.29,4.55,0.0
20190616:1109,235.31,71.17,23.54,4.69,0.0
20190616:1209,734.2,76.47,23.61,4.41,0.0
20190616:1309,927.98,71.44,23.66,3.93,0.0
20190616:1409,512.6,61.08,23.46,3.79,0.0
20190616:1509,544.52,49.4,23.57,4.14,0.0
20190616:1609,419.67,37.42,23.0,3.24,0.0
20190616:1709,271.08,25.52,22.01,1.66,0.0
20190616:1809,70.53,13.93,21.2,1.1,0.0
20190616:1909,12.31,2.9,20.27,1.24,0.0
20190616:2009,0.0,0.0,19.67,1.45,0.0
20190616:2109,0.0,0.0,19.46,1.45,0.0
20190616:2209,0.0,0.0,19.21,1.45,0.0
20190616:2309,0.0,0.0,18.83,1.38,0.0
20190617:0009,0.0,0.0,18.25,1.17,0.0
20190617:0109,0.0,0.0,17.57,1.24,0.0
20190617:0209,0.0,0.0,17.07,1.52,0.0
20190617:0309,0.0,0.0,16.7,1.79,0.0
20190617:0409,0.0,0.0,16.4,1.93,0.0
20190617:0509,11.43,2.56,16.13,2.0,0.0
20190617:0609,51.59,13.56,16.88,1.86,0.0
20190617:0709,246.2,25.13,19.02,1.59,0.0
20190617:0809,471.14,37.02,20.01,1.66,0.0
20190617:0909,681.65,49.0,20.77,1.79,0.0
20190617:1009,844.39,60.71,21.62,2.21,0.0
20190617:1109,963.66,71.16,22.2,2.48,0.0
20190617:1209,985.82,76.5,22.72,2.62,0.0
20190617:1309,954.08,71.5,23.04,2.76,0.0
20190617:1409,840.0,61.14,23.16,2.76,0.0
20190617:1509,693.21,49.45,23.09,2.62,0.0
20190617:1609,490.75,37.47,22.87,2.34,0.0
20190617:1709,273.19,25.57,22.49,1.86,0.0
20190617:1809,71.03,13.99,21.89,1.24,0.0
20190617:1909,13.19,2.96,21.0,0.83,0.0
20190617:2009,0.0,0.0,20.48,0.41,0.0
20190617:2109,0.0,0.0,20.09,0.14,0.0
20190617:2209,0.0,0.0,19.63,0.76,0.0
20190617:2309,0.0,0.0,18.98,1.03,0.0
20190618:0009,0.0,0.0,18.69,0.9,0.0
20190618:0109,0.0,0.0,18.99,0.48,0.0
20190618:0209,0.0,0.0,19.19,0.0,0.0
20190618:0309,0.0,0.0,19.06,0.07,0.0
20190618:0409,0.0,0.0,18.88,0.07,0.0
20190618:0509,10.55,2.53,18.76,0.34,0.0
20190618:0609,69.46,13.54,18.78,0.83,0.0
20190618:0709,241.2,25.1,20.05,1.93,0.0
20190618:0809,449.13,36.99,20.65,2.28,0.0
20190618:0909,661.3,48.98,21.21,2.48,0.0
20190618:1009,834.31,60.69,21.88,2.62,0.0
20190618:1109,944.56,71.15,22.5,2.9,0.0
20190618:1209,979.97,76.53,23.29,3.31,0.0
20190618:1309,944.79,71.55,23.74,3.72,0.0
20190618:1409,839.83,61.2,23.9,3.86,0.0
20190618:1509,685.48,49.51,23.99,3.93,0.0
20190618:1609,483.6,37.53,24.03,4.21,0.0
20190618:1709,269.36,25.63,23.91,4.28,0.0
20190618:1809,74.97,14.04,23.69,4.07,0.0
20190618:1909,14.07,3.01,23.13,3.59,0.0
20190618:2009,0.0,0.0,22.63,3.66,0.0
20190618:2109,0.0,0.0,22.48,3.66,0.0
20190618:2209,0.0,0.0,22.29,3.31,0.0
20190618:2309,0.0,0.0,21.67,3.24,0.0
20190619:0009,0.0,0.0,20.91,3.17,0.0
20190619:0109,0.0,0.0,20.07,2.83,0.0
20190619:0209,0.0,0.0,19.21,2.48,0.0
20190619:0309,0.0,0.0,18.54,2.41,0.0
20190619:0409,0.0,0.0,18.11,2.55,0.0
20190619:0509,10.55,2.51,17.75,2.76,0.0
20190619:0609,65.94,13.51,18.35,2.83,0.0
20190619:0709,244.77,25.07,21.76,1.86,0.0
20190619:0809,468.0,36.96,23.26,2.28,0.0
20190619:0909,677.21,48.94,23.73,2.69,0.0
20190619:1009,851.16,60.66,24.25,2.9,0.0
20190619:1109,958.73,71.13,24.83,3.31,0.0
20190619:1209,999.95,76.54,25.21,3.86,0.0
20190619:1309,978.16,71.59,25.43,4.28,0.0
20190619:1409,861.84,61.25,25.66,4.55,0.0
20190619:1509,642.55,49.56,25.84,4.69,0.0
20190619:1609,356.46,37.58,25.87,4.9,0.0
20190619:1709,193.67,25.68,25.8,4.9,0.0
20190619:1809,89.16,14.09,25.67,4.83,0.0
20190619:1909,9.67,3.06,25.25,4.0,0.0
20190619:2009,0.0,0.0,24.87,3.86,0.0
