Latitude (decimal degrees):	36.875
Longitude (decimal degrees):	-2.593
Elevation (m):	625
Radiation database:	PVGIS-SARAH2


Slope: 34 deg. (optimum)
Azimuth: 2 deg. (optimum)
time,G(i),H_sun,T2m,WS10m,Int
20190614:0209,0.0,0.0,17.75,4.69,0.0
20190614:0309,0.0,0.0,17.6,4.48,0.0
20190614:0409,0.0,0.0,17.7,4.69,0.0
20190614:0509,10.54,2.59,17.73,5.31,0.0
20190614:0609,79.06,13.61,17.92,5.45,0.0
20190614:0709,247.38,25.19,19.1,5.45,0.0
20190614:0809,479.25,37.09,19.87,5.93,0.0
20190614:0909,695.98,49.07,20.5,6.62,0.0
20190614:1009,867.28,60.77,21.17,7.31,0.0
20190614:1109,981.08,71.16,21.71,7.86,0.0
20190614:1209,1029.46,76.39,22.1,8.14,0.0
20190614:1309,992.63,71.31,22.34,8.0,0.0
20190614:1409,888.32,60.96,22.4,7.79,0.0
20190614:1509,724.66,49.27,22.28,7.66,0.0
20190614:1609,506.58,37.29,22.0,7.38,0.0
20190614:1709,280.87,25.39,21.76,7.03,0.0
20190614:1809,70.9,13.8,21.42,6.55,0.0
20190614:1909,6.15,2.77,21.43,6.0,0.0
20190614:2009,0.0,0.0,20.89,5.72,0.0
20190614:2109,0.0,0.0,20.5,5.59,0.0
20190614:2209,0.0,0.0,20.03,5.24,0.0
20190614:2309,0.0,0.0,19.56,4.76,0.0
20190615:0009,0.0,0.0,19.1,4.34,0.0
20190615:0109,0.0,0.0,18.65,4.21,0.0
20190615:0209,0.0,0.0,18.1,4.0,0.0
20190615:0309,0.0,0.0,17.43,3.72,0.0
20190615:0409,0.0,0.0,16.62,3.17,0.0
20190615:0509,10.54,2.58,15.8,2.83,0.0
20190615:0609,61.49,13.6,16.35,2.97,0.0
20190615:0709,245.83,25.17,19.1,1.66,0.0
20190615:0809,471.4,37.07,20.23,1.59,0.0
20190615:0909,682.6,49.05,20.86,1.66,0.0
20190615:1009,850.63,60.75,21.51,1.72,0.0
20190615:1109,966.99,71.17,21.96,2.14,0.0
20190615:1209,988.5,76.43,22.26,2.41,0.0
20190615:1309,972.84,71.38,22.43,2.55,0.0
20190615:1409,866.59,61.02,22.52,2.41,0.0
20190615:1509,705.9,49.33,22.58,2.34,0.0
20190615:1609,503.04,37.35,22.43,2.21,0.0
20190615:1709,279.22,25.45,22.14,1.93,0.0
20190615:1809,71.36,13.87,21.65,1.45,0.0
20190615:1909,12.3,2.84,20.71,0.97,0.0
20190615:2009,0.0,0.0,20.14,0.28,0.0
20190615:2109,0.0,0.0,20.11,0.48,0.0
20190615:2209,0.0,0.0,19.88,0.62,0.0
20190615:2309,0.0,0.0,19.17,0.76,0.0
20190616:0009,0.0,0.0,18.86,0.9,0.0
20190616:0109,0.0,0.0,18.45,1.1,0.0
20190616:0209,0.0,0.0,17.75,1.38,0.0
20190616:0309,0.0,0.0,17.04,1.72,0.0
20190616:0409,0.0,0.0,16.45,2.07,0.0
20190616:0509,10.54,2.57,16.35,2.41,0.0
20190616:0609,85.21,13.58,17.26,2.62,0.0
20190616:0709,213.54,25.15,19.73,2.83,0.0
20190616:0809,454.62,37.05,21.13,3.59,0.0
20190616:0909,609.16,49.03,22.39,4.14,0.0
20190616:1009,607.54,60.74,23.29,4.55,0.0
20190616:1109,235.19,71.17,23.54,4.69,0.0
20190616:1209,733.84,76.47,23.61,4.41,0.0
20190616:1309,928.83,71.44,23.66,3.93,0.0
20190616:1409,512.86,61.08,23.46,3.79,0.0
20190616:1509,545.98,49.4,23.57,4.14,0.0
20190616:1609,421.81,37.41,23.0,3.24,0.0
20190616:1709,275.08,25.51,22.01,1.66,0.0
20190616:1809,73.63,13.93,21.2,1.1,0.0
20190616:1909,12.3,2.9,20.27,1.24,0.0
20190616:2009,0.0,0.0,19.67,1.45,0.0
20190616:2109,0.0,0.0,19.46,1.45,0.0
20190616:2209,0.0,0.0,19.21,1.45,0.0
20190616:2309,0.0,0.0,18.83,1.38,0.0
20190617:0009,0.0,0.0,18.25,1.17,0.0
20190617:0109,0.0,0.0,17.57,1.24,0.0
20190617:0209,0.0,0.0,17.07,1.52,0.0
20190617:0309,0.0,0.0,16.7,1.79,0.0
20190617:0409,0.0,0.0,16.4,1.93,0.0
20190617:0509,11.42,2.56,16.13,2.0,0.0
20190617:0609,65.89,13.56,16.88,1.86,0.0
20190617:0709,241.18,25.13,19.02,1.59,0.0
20190617:0809,465.9,37.02,20.01,1.66,0.0
20190617:0909,676.96,49.0,20.77,1.79,0.0
20190617:1009,840.84,60.72,21.62,2.21,0.0
20190617:1109,961.43,71.16,22.2,2.48,0.0
20190617:1209,985.2,76.5,22.72,2.62,0.0
20190617:1309,954.97,71.49,23.04,2.76,0.0
20190617:1409,842.16,61.14,23.16,2.76,0.0
20190617:1509,696.5,49.45,23.09,2.62,0.0
20190617:1609,494.61,37.47,22.87,2.34,0.0
20190617:1709,277.18,25.57,22.49,1.86,0.0
20190617:1809,74.2,13.99,21.89,1.24,0.0
20190617:1909,13.18,2.96,21.0,0.83,0.0
20190617:2009,0.0,0.0,20.48,0.41,0.0
20190617:2109,0.0,0.0,20.09,0.14,0.0
20190617:2209,0.0,0.0,19.63,0.76,0.0
20190617:2309,0.0,0.0,18.98,1.03,0.0
20190618:0009,0.0,0.0,18.69,0.9,0.0
20190618:0109,0.0,0.0,18.99,0.48,0.0
20190618:0209,0.0,0.0,19.19,0.0,0.0
20190618:0309,0.0,0.0,19.06,0.07,0.0
20190618:0409,0.0,0.0,18.88,0.07,0.0
20190618:0509,10.54,2.53,18.76,0.34,0.0
20190618:0609,69.4,13.54,18.78,0.83,0.0
20190618:0709,236.62,25.1,20.05,1.93,0.0
20190618:0809,444.57,36.99,20.65,2.28,0.0
20190618:0909,656.88,48.98,21.21,2.48,0.0
20190618:1009,830.78,60.69,21.88,2.62,0.0
20190618:1109,942.39,71.15,22.5,2.9,0.0
20190618:1209,979.34,76.53,23.29,3.31,0.0
20190618:1309,945.67,71.55,23.74,3.72,0.0
20190618:1409,842.02,61.2,23.9,3.86,0.0
20190618:1509,688.73,49.51,23.99,3.93,0.0
20190618:1609,487.36,37.53,24.03,4.21,0.0
20190618:1709,273.12,25.63,23.91,4.28,0.0
20190618:1809,77.85,14.04,23.69,4.07,0.0
20190618:1909,14.06,3.01,23.13,3.59,0.0
20190618:2009,0.0,0.0,22.63,3.66,0.0
20190618:2109,0.0,0.0,22.48,3.66,0.0
20190618:2209,0.0,0.0,22.29,3.31,0.0
20190618:2309,0.0,0.0,21.67,3.24,0.0
20190619:0009,0.0,0.0,20.91,3.17,0.0
20190619:0109,0.0,0.0,20.07,2.83,0.0
20190619:0209,0.0,0.0,19.21,2.48,0.0
20190619:0309,0.0,0.0,18.54,2.41,0.0
20190619:0409,0.0,0.0,18.11,2.55,0.0
20190619:0509,10.54,2.51,17.75,2.76,0.0
20190619:0609,65.89,13.51,18.35,2.83,0.0
20190619:0709,239.76,25.07,21.76,1.86,0.0
20190619:0809,462.82,36.96,23.26,2.28,0.0
20190619:0909,672.57,48.94,23.73,2.69,0.0
20190619:1009,847.51,60.66,24.25,2.9,0.0
20190619:1109,956.51,71.13,24.83,3.31,0.0
20190619:1209,999.29,76.54,25.21,3.86,0.0
20190619:1309,979.09,71.59,25.43,4.28,0.0
20190619:1409,864.13,61.25,25.66,4.55,0.0
20190619:1509,645.15,49.56,25.84,4.69,0.0
20190619:1609,357.42,37.58,25.87,4.9,0.0
20190619:1709,194.05,25.68,25.8,4.9,0.0
20190619:1809,89.5,14.09,25.67,4.83,0.0
20190619:1909,9.66,3.06,25.25,4.0,0.0
20190619:2009,0.0,0.0,24.87,3.86,0.0
20190619:2109,0.0,0.0,24.28,3.66,0.0
20190619:2209,0.0,0.0,23.52,2.83,0.0
20190619:2309,0.0,0.0,22.71,2.21,0.0
20190620:0009,0.0,0.0,21.8,2.0,0.0
20190620:0109,0.0,0.0,20.98,2.0,0.0
20190620:0209,0.0,0.0,20.62,2.69,0.0
20190620:0309,0.0,0.0,20.28,3.17,0.0
20190620:0409,0.0,0.0,19.87,3.24,0.0
20190620:0509,10.54,2.48,19.53,3.59,0.0
20190620:0609,57.1,13.47,19.85,3.66,0.0
20190620:0709,240.24,25.03,22.65,2.21,0.0
20190620:0809,461.02,36.92,23.64,2.69,0.0
20190620:0909,669.09,48.91,23.92,3.17,0.0
20190620:1009,838.55,60.63,24.32,3.17,0.0
20190620:1109,940.54,71.11,24.8,3.59,0.0
20190620:1209,978.35,76.56,25.14,4.14,0.0
20190620:1309,959.38,71.63,25.45,4.62,0.0
20190620:1409,851.16,61.29,25.72,5.17,0.0
20190620:1509,708.25,49.61,25.89,5.66,0.0
20190620:1609,499.87,37.63,25.82,6.0,0.0
20190620:1709,280.41,25.73,25.6,6.07,0.0
20190620:1809,74.05,14.14,25.13,5.93,0.0
20190620:1909,13.18,3.1,24.88,5.24,0.0
20190620:2009,0.0,0.0,24.11,5.1,0.0
20190620:2109,0.0,0.0,23.47,4.48,0.0
20190620:2209,0.0,0.0,23.02,3.59,0.0
20190620:2309,0.0,0.0,22.46,2.48,0.0
20190621:0009,0.0,0.0,21.35,1.45,0.0
20190621:0109,0.0,0.0,20.63,1.31,0.0
20190621:0209,0.0,0.0,20.98,0.76,0.0
20190621:0309,0.0,0.0,20.62,0.34,0.0
20190621:0409,0.0,0.0,20.21,0.62,0.0
20190621:0509,10.54,2.44,19.37,1.1,0.0
20190621:0609,63.25,13.44,18.75,1.17,0.0
20190621:0709,235.48,25.0,21.09,0.14,0.0
20190621:0809,457.09,36.88,21.8,1.03,0.0
20190621:0909,663.49,48.87,22.21,1.45,0.0
20190621:1009,832.88,60.59,22.55,1.66,0.0
20190621:1109,944.69,71.08,23.02,2.14,0.0
20190621:1209,992.89,76.56,23.16,2.34,0.0
20190621:1309,963.84,71.67,22.99,2.21,0.0
20190621:1409,860.0,61.34,23.03,1.93,0.0
20190621:1509,707.05,49.65,22.95,1.72,0.0
20190621:1609,493.73,37.67,22.73,1.38,0.0
20190621:1709,277.12,25.77,22.44,1.17,0.0
20190621:1809,77.38,14.18,22.04,1.03,0.0
20190621:1909,14.06,3.14,21.54,1.1,0.0
20190621:2009,0.0,0.0,21.07,1.45,0.0
20190621:2109,0.0,0.0,20.92,2.07,0.0
20190621:2209,0.0,0.0,20.76,2.48,0.0
20190621:2309,0.0,0.0,20.55,2.48,0.0
20190622:0009,0.0,0.0,20.3,2.34,0.0
20190622:0109,0.0,0.0,19.96,2.34,0.0
20190622:0209,0.0,0.0,19.58,2.34,0.0
20190622:0309,0.0,0.0,19.19,2.48,0.0
20190622:0409,0.0,0.0,18.9,2.62,0.0
20190622:0509,9.66,2.41,18.65,2.62,0.0
20190622:0609,67.64,13.4,19.1,2.41,0.0
20190622:0709,231.99,24.95,20.38,1.79,0.0
20190622:0809,448.8,36.84,21.17,2.62,0.0
20190622:0909,651.03,48.82,21.89,2.9,0.0
20190622:1009,814.25,60.55,22.71,3.1,0.0
20190622:1109,918.83,71.05,23.4,3.52,0.0
20190622:1209,971.17,76.56,23.8,3.72,0.0
20190622:1309,942.19,71.7,23.83,3.66,0.0
20190622:1409,831.78,61.37,23.77,3.38,0.0
20190622:1509,678.88,49.69,23.65,2.97,0.0
20190622:1609,477.83,37.71,23.54,2.76,0.0
20190622:1709,270.63,25.81,23.19,2.69,0.0
20190622:1809,83.48,14.22,22.44,2.34,0.0
20190622:1909,14.93,3.18,21.15,1.24,0.0
20190622:2009,0.0,0.0,21.04,1.03,0.0
20190622:2109,0.0,0.0,21.29,1.1,0.0
20190622:2209,0.0,0.0,21.29,0.9,0.0
20190622:2309,0.0,0.0,20.94,0.76,0.0
20190623:0009,0.0,0.0,20.19,0.83,0.0
20190623:0109,0.0,0.0,20.21,0.69,0.0
20190623:0209,0.0,0.0,19.7,0.97,0.0
20190623:0309,0.0,0.0,18.73,1.52,0.0
20190623:0409,0.0,0.0,18.48,1.52,0.0
20190623:0509,7.91,2.36,18.27,1.52,0.0
20190623:0609,80.82,13.35,18.31,1.45,0.0
20190623:0709,221.26,24.91,20.79,0.97,0.0
20190623:0809,352.59,36.79,21.73,1.03,0.0
20190623:0909,571.36,48.78,22.7,1.93,0.0
20190623:1009,802.3,60.5,23.57,2.69,0.0
20190623:1109,928.48,71.01,24.18,3.03,0.0
20190623:1209,981.98,76.55,24.5,3.03,0.0
20190623:1309,953.03,71.72,24.69,2.9,0.0
20190623:1409,850.46,61.41,24.82,2.83,0.0
20190623:1509,679.81,49.73,24.62,2.76,0.0
20190623:1609,481.83,37.75,24.23,2.55,0.0
20190623:1709,273.43,25.85,23.57,2.07,0.0
20190623:1809,86.72,14.26,22.94,1.72,0.0
20190623:1909,14.93,3.21,21.4,1.45,0.0
20190623:2009,0.0,0.0,20.83,1.24,0.0
20190623:2109,0.0,0.0,20.37,0.69,0.0
20190623:2209,0.0,0.0,20.29,0.07,0.0
20190623:2309,0.0,0.0,20.23,0.34,0.0
20190624:0009,0.0,0.0,20.02,0.76,0.0
20190624:0109,0.0,0.0,19.6,1.45,0.0
20190624:0209,0.0,0.0,19.33,2.34,0.0
20190624:0309,0.0,0.0,18.98,2.76,0.0
20190624:0409,0.0,0.0,18.69,2.55,0.0
20190624:0509,7.91,2.32,18.41,2.07,0.0
20190624:0609,70.28,13.3,18.95,1.31,0.0
20190624:0709,232.49,24.86,20.6,1.72,0.0
20190624:0809,449.8,36.74,21.34,2.0,0.0
20190624:0909,658.81,48.73,22.13,2.28,0.0
20190624:1009,832.22,60.46,22.92,2.62,0.0
20190624:1109,935.51,70.96,23.62,2.97,0.0
20190624:1209,984.65,76.53,23.98,3.1,0.0
20190624:1309,961.3,71.74,24.17,3.1,0.0
20190624:1409,857.62,61.44,24.24,2.97,0.0
20190624:1509,699.55,49.76,24.01,2.76,0.0
20190624:1609,491.79,37.78,23.87,2.55,0.0
20190624:1709,277.31,25.88,23.68,2.41,0.0
20190624:1809,82.54,14.29,23.24,2.14,0.0
20190624:1909,14.93,3.24,22.49,2.21,0.0
20190624:2009,0.0,0.0,21.78,1.59,0.0
20190624:2109,0.0,0.0,21.43,0.83,0.0
20190624:2209,0.0,0.0,21.14,1.1,0.0
20190624:2309,0.0,0.0,20.71,1.1,0.0
20190625:0009,0.0,0.0,20.33,0.83,0.0
20190625:0109,0.0,0.0,19.84,0.9,0.0
20190625:0209,0.0,0.0,19.35,1.03,0.0
20190625:0309,0.0,0.0,19.05,1.31,0.0
20190625:0409,0.0,0.0,18.89,1.59,0.0
20190625:0509,8.78,2.26,19.27,1.17,0.0
20190625:0609,69.4,13.25,20.4,0.62,0.0
20190625:0709,231.89,24.81,21.96,1.24,0.0
20190625:0809,446.63,36.69,22.43,2.21,0.0
20190625:0909,653.98,48.68,23.14,2.28,0.0
20190625:1009,824.91,60.4,23.94,2.55,0.0
20190625:1109,927.73,70.92,24.65,2.97,0.0
20190625:1209,981.33,76.5,25.05,3.17,0.0
20190625:1309,947.93,71.75,25.21,3.03,0.0
20190625:1409,855.42,61.47,25.26,2.69,0.0
20190625:1509,695.28,49.79,25.18,2.28,0.0
20190625:1609,495.82,37.82,25.05,1.93,0.0
20190625:1709,277.56,25.91,24.69,1.66,0.0
20190625:1809,83.01,14.32,24.08,1.52,0.0
20190625:1909,14.93,3.26,22.65,1.59,0.0
20190625:2009,0.0,0.0,22.04,1.72,0.0
20190625:2109,0.0,0.0,21.84,1.66,0.0
20190625:2209,0.0,0.0,21.73,1.1,0.0
20190625:2309,0.0,0.0,21.52,0.69,0.0
20190626:0009,0.0,0.0,21.23,1.79,0.0
20190626:0109,0.0,0.0,20.91,1.86,0.0
20190626:0209,0.0,0.0,20.32,1.31,0.0
20190626:0309,0.0,0.0,19.77,1.24,0.0
20190626:0409,0.0,0.0,20.07,0.76,0.0
20190626:0509,0.0,0.0,20.12,0.48,0.0
20190626:0609,82.58,13.2,19.89,0.62,0.0
20190626:0709,152.19,24.75,21.2,1.52,0.0
20190626:0809,242.6,36.64,21.75,1.86,0.0
20190626:0909,559.33,48.62,22.61,2.21,0.0
20190626:1009,782.93,60.35,23.28,2.48,0.0
20190626:1109,791.29,70.86,23.78,2.55,0.0
20190626:1209,860.01,76.47,24.38,2.48,0.0
20190626:1309,877.53,71.76,25.15,2.55,0.0
20190626:1409,807.4,61.49,25.47,2.48,0.0
20190626:1509,673.76,49.82,25.63,2.55,0.0
20190626:1609,255.15,37.84,25.37,2.62,0.0
20190626:1709,205.59,25.94,24.65,2.41,0.0
20190626:1809,88.34,14.34,23.74,1.52,0.0
20190626:1909,14.93,3.28,22.97,0.76,0.0
20190626:2009,0.0,0.0,23.0,0.9,0.0
20190626:2109,0.0,0.0,23.7,1.59,0.0
20190626:2209,0.0,0.0,23.84,1.66,0.0
20190626:2309,0.0,0.0,23.64,1.79,0.0
20190627:0009,0.0,0.0,23.02,1.38,0.0
20190627:0109,0.0,0.0,22.37,1.59,0.0
20190627:0209,0.0,0.0,21.65,1.52,0.0
20190627:0309,0.0,0.0,21.78,0.9,0.0
20190627:0409,0.0,0.0,22.08,0.55,0.0
20190627:0509,0.0,0.0,22.0,0.9,0.0
20190627:0609,64.13,13.14,22.14,0.9,0.0
20190627:0709,220.42,24.69,23.01,0.41,0.0
20190627:0809,416.44,36.58,23.9,0.34,0.0
20190627:0909,633.5,48.56,24.72,0.83,0.0
20190627:1009,687.55,60.29,24.84,0.83,0.0
20190627:1109,843.44,70.8,26.04,1.03,0.0
20190627:1209,865.38,76.43,26.88,1.31,0.0
20190627:1309,917.48,71.76,27.57,1.31,0.0
20190627:1409,825.34,61.51,28.21,1.66,0.0
20190627:1509,674.15,49.84,28.17,1.93,0.0
20190627:1609,474.45,37.87,28.23,1.86,0.0
20190627:1709,262.79,25.96,27.98,1.59,0.0
20190627:1809,95.27,14.36,26.89,1.52,0.0
20190627:1909,14.06,3.3,25.13,0.83,0.0
20190627:2009,0.0,0.0,24.28,0.97,0.0
20190627:2109,0.0,0.0,24.04,2.9,0.0
20190627:2209,0.0,0.0,25.06,3.03,0.0
20190627:2309,0.0,0.0,25.17,2.41,0.0
20190628:0009,0.0,0.0,24.6,2.41,0.0
20190628:0109,0.0,0.0,24.13,2.76,0.0
20190628:0209,0.0,0.0,23.79,3.17,0.0
20190628:0309,0.0,0.0,23.19,2.76,0.0
20190628:0409,0.0,0.0,22.48,2.21,0.0
20190628:0509,0.0,0.0,22.45,1.93,0.0
20190628:0609,73.79,13.07,23.3,1.52,0.0
20190628:0709,228.55,24.63,25.3,0.9,0.0
20190628:0809,439.69,36.52,27.08,1.66,0.0
20190628:0909,640.0,48.5,27.68,3.17,0.0
20190628:1009,816.22,60.23,28.13,4.28,0.0
20190628:1109,922.1,70.74,28.49,5.17,0.0
20190628:1209,956.27,76.39,28.8,6.07,0.0
20190628:1309,939.83,71.76,29.16,6.48,0.0
20190628:1409,844.19,61.52,29.41,6.48,0.0
20190628:1509,693.33,49.86,29.51,6.41,0.0
20190628:1609,494.12,37.89,29.43,6.28,0.0
20190628:1709,277.88,25.98,29.25,6.14,0.0
20190628:1809,89.29,14.37,28.96,6.07,0.0
20190628:1909,14.06,3.31,28.07,5.52,0.0
20190628:2009,0.0,0.0,27.27,4.34,0.0
20190628:2109,0.0,0.0,26.58,3.17,0.0
20190628:2209,0.0,0.0,25.99,2.9,0.0
20190628:2309,0.0,0.0,25.24,3.03,0.0
20190629:0009,0.0,0.0,24.64,3.38,0.0
20190629:0109,0.0,0.0,24.21,3.66,0.0
20190629:0209,0.0,0.0,23.71,3.59,0.0
20190629:0309,0.0,0.0,23.04,3.38,0.0
20190629:0409,0.0,0.0,22.24,3.03,0.0
20190629:0509,0.0,0.0,21.33,2.48,0.0
20190629:0609,72.91,13.01,21.71,2.28,0.0
20190629:0709,228.89,24.56,25.16,1.24,0.0
20190629:0809,443.68,36.45,27.52,0.76,0.0
20190629:0909,649.84,48.43,27.96,1.45,0.0
20190629:1009,820.7,60.16,28.06,1.72,0.0
20190629:1109,933.38,70.67,28.12,1.66,0.0
20190629:1209,983.77,76.34,28.25,1.72,0.0
20190629:1309,951.5,71.74,28.36,1.79,0.0
20190629:1409,855.64,61.53,28.36,1.86,0.0
20190629:1509,698.95,49.88,28.21,1.66,0.0
20190629:1609,491.47,37.9,28.06,1.45,0.0
20190629:1709,278.21,25.99,27.91,1.24,0.0
20190629:1809,89.69,14.38,27.73,1.24,0.0
20190629:1909,14.93,3.31,26.78,0.41,0.0
20190629:2009,0.0,0.0,25.86,0.55,0.0
20190629:2109,0.0,0.0,25.13,0.83,0.0
20190629:2209,0.0,0.0,24.56,1.59,0.0
20190629:2309,0.0,0.0,24.01,2.0,0.0
20190630:0009,0.0,0.0,23.46,1.86,0.0
20190630:0109,0.0,0.0,22.65,1.59,0.0
20190630:0209,0.0,0.0,23.0,1.24,0.0
20190630:0309,0.0,0.0,23.43,1.17,0.0
20190630:0409,0.0,0.0,23.89,0.62,0.0
20190630:0509,0.0,0.0,22.17,1.45,0.0
20190630:0609,69.4,12.94,22.76,1.17,0.0
20190630:0709,227.02,24.5,23.88,0.9,0.0
20190630:0809,440.81,36.38,24.93,1.17,0.0
20190630:0909,645.77,48.37,25.67,1.1,0.0
20190630:1009,817.41,60.09,26.32,1.38,0.0
20190630:1109,929.05,70.6,27.0,1.86,0.0
20190630:1209,973.79,76.28,27.51,2.14,0.0
20190630:1309,932.23,71.73,27.66,2.07,0.0
20190630:1409,851.37,61.53,27.77,1.72,0.0
20190630:1509,689.34,49.89,27.81,1.52,0.0
20190630:1609,491.48,37.91,27.66,1.72,0.0
20190630:1709,277.43,26.0,27.19,1.79,0.0
20190630:1809,91.14,14.39,26.56,1.66,0.0
20190630:1909,14.93,3.31,25.67,1.52,0.0
20190630:2009,0.0,0.0,25.05,1.17,0.0
20190630:2109,0.0,0.0,24.81,0.97,0.0
20190630:2209,0.0,0.0,24.55,1.17,0.0
20190630:2309,0.0,0.0,24.19,1.38,0.0
20190701:0009,0.0,0.0,23.46,1.38,0.0
20190701:0109,0.0,0.0,22.91,1.31,0.0
20190701:0209,0.0,0.0,22.56,1.31,0.0
20190701:0309,0.0,0.0,22.05,1.45,0.0
20190701:0409,0.0,0.0,21.45,1.66,0.0
20190701:0509,0.0,0.0,21.13,1.72,0.0
20190701:0609,65.01,12.87,21.35,1.72,0.0
20190701:0709,230.06,24.43,24.65,0.9,0.0
20190701:0809,451.24,36.31,25.33,1.1,0.0
20190701:0909,665.43,48.3,25.81,1.59,0.0
20190701:1009,834.63,60.02,26.23,2.21,0.0
20190701:1109,944.66,70.52,26.61,2.69,0.0
20190701:1209,996.34,76.21,26.89,2.97,0.0
20190701:1309,968.7,71.71,27.19,2.97,0.0
20190701:1409,871.58,61.53,27.37,2.9,0.0
20190701:1509,716.37,49.89,27.62,2.97,0.0
20190701:1609,513.25,37.92,27.51,3.03,0.0
20190701:1709,286.87,26.0,27.53,2.97,0.0
20190701:1809,85.13,14.39,26.99,2.76,0.0
20190701:1909,15.81,3.3,26.5,2.48,0.0
20190701:2009,0.0,0.0,25.77,1.66,0.0
20190701:2109,0.0,0.0,25.19,0.83,0.0
20190701:2209,0.0,0.0,24.38,1.03,0.0
20190701:2309,0.0,0.0,23.82,1.31,0.0
20190702:0009,0.0,0.0,23.24,1.24,0.0
20190702:0109,0.0,0.0,22.53,1.24,0.0
20190702:0209,0.0,0.0,22.14,1.72,0.0
20190702:0309,0.0,0.0,21.85,2.28,0.0
20190702:0409,0.0,0.0,21.5,2.48,0.0
20190702:0509,0.0,0.0,21.16,2.55,0.0
20190702:0609,74.67,12.79,21.57,2.48,0.0
20190702:0709,225.87,24.35,23.16,2.97,0.0
20190702:0809,441.23,36.24,24.16,3.52,0.0
20190702:0909,643.95,48.23,24.94,3.93,0.0
20190702:1009,585.4,59.94,25.33,4.0,0.0
20190702:1109,722.36,70.44,25.59,3.79,0.0
20190702:1209,941.96,76.14,25.86,3.38,0.0
20190702:1309,937.25,71.68,25.88,3.24,0.0
20190702:1409,842.81,61.53,25.88,2.76,0.0
20190702:1509,689.78,49.9,25.9,2.41,0.0
20190702:1609,498.94,37.92,25.79,2.41,0.0
20190702:1709,282.64,26.0,24.99,1.93,0.0
20190702:1809,87.62,14.38,24.35,0.69,0.0
20190702:1909,15.81,3.29,23.54,1.59,0.0
20190702:2009,0.0,0.0,22.77,0.97,0.0
20190702:2109,0.0,0.0,22.45,0.9,0.0
20190702:2209,0.0,0.0,22.19,0.97,0.0
20190702:2309,0.0,0.0,21.9,0.97,0.0
20190703:0009,0.0,0.0,21.58,0.97,0.0
20190703:0109,0.0,0.0,21.29,1.24,0.0
20190703:0209,0.0,0.0,21.12,1.17,0.0
20190703:0309,0.0,0.0,20.95,0.97,0.0
20190703:0409,0.0,0.0,21.07,0.41,0.0
20190703:0509,0.0,0.0,21.02,0.14,0.0
20190703:0609,68.52,12.71,21.25,0.28,0.0
20190703:0709,217.21,24.28,22.39,1.59,0.0
20190703:0809,396.75,36.17,23.11,2.0,0.0
20190703:0909,577.15,48.15,23.83,2.41,0.0
20190703:1009,790.64,59.86,24.43,2.62,0.0
20190703:1109,909.2,70.36,25.07,2.97,0.0
20190703:1209,903.34,76.06,25.42,3.17,0.0
20190703:1309,918.66,71.64,25.47,3.1,0.0
20190703:1409,790.82,61.52,25.26,2.83,0.0
20190703:1509,679.79,49.89,25.35,2.62,0.0
20190703:1609,475.26,37.92,25.07,2.34,0.0
20190703:1709,274.71,26.0,24.77,2.21,0.0
20190703:1809,90.08,14.38,24.28,1.86,0.0
20190703:1909,15.81,3.28,23.42,1.52,0.0
20190703:2009,0.0,0.0,22.74,1.38,0.0
20190703:2109,0.0,0.0,22.12,0.69,0.0
20190703:2209,0.0,0.0,22.07,0.62,0.0
20190703:2309,0.0,0.0,22.12,0.0,0.0
20190704:0009,0.0,0.0,21.91,0.97,0.0
20190704:0109,0.0,0.0,21.66,1.66,0.0
20190704:0209,0.0,0.0,21.31,2.0,0.0
20190704:0309,0.0,0.0,20.92,1.52,0.0
20190704:0409,0.0,0.0,20.66,0.97,0.0
20190704:0509,0.0,0.0,21.15,0.28,0.0
20190704:0609,77.31,12.63,21.33,0.41,0.0
20190704:0709,216.54,24.2,22.17,1.79,0.0
20190704:0809,418.15,36.09,22.69,1.38,0.0
20190704:0909,633.26,48.07,23.54,1.45,0.0
20190704:1009,806.56,59.78,24.21,2.21,0.0
20190704:1109,908.92,70.27,24.86,2.76,0.0
20190704:1209,928.56,75.98,25.21,2.9,0.0
20190704:1309,908.87,71.6,25.33,2.9,0.0
20190704:1409,826.41,61.5,25.28,2.55,0.0
20190704:1509,680.55,49.89,25.21,2.41,0.0
20190704:1609,488.45,37.92,24.94,2.21,0.0
20190704:1709,276.0,25.99,24.65,1.66,0.0
20190704:1809,90.93,14.36,24.27,1.24,0.0
20190704:1909,13.18,3.26,23.37,1.1,0.0
20190704:2009,0.0,0.0,22.74,0.9,0.0
20190704:2109,0.0,0.0,22.23,1.31,0.0
20190704:2209,0.0,0.0,21.82,0.55,0.0
20190704:2309,0.0,0.0,22.15,1.59,0.0
20190705:0009,0.0,0.0,22.58,0.9,0.0
20190705:0109,0.0,0.0,22.16,1.17,0.0
20190705:0209,0.0,0.0,21.73,1.59,0.0
20190705:0309,0.0,0.0,21.47,2.21,0.0
20190705:0409,0.0,0.0,21.06,1.72,0.0
20190705:0509,0.0,0.0,20.82,0.9,0.0
20190705:0609,73.79,12.55,21.46,0.34,0.0
20190705:0709,218.34,24.12,23.25,0.9,0.0
20190705:0809,405.01,36.01,24.13,2.0,0.0
20190705:0909,546.58,47.99,24.7,2.62,0.0
20190705:1009,498.76,59.7,25.07,2.34,0.0
20190705:1109,395.43,70.17,25.62,2.34,0.0
